時間,上游,下游,車種,車速,車流量
2024/04/29 17:00,01F0017N,01F0005N,31,48,82
2024/04/29 17:00,01F0017N,01F0005N,32,50,25
2024/04/29 17:00,01F0017N,01F0005N,41,46,5
2024/04/29 17:00,01F0017N,01F0005N,42,0,0
2024/04/29 17:00,01F0017N,01F0005N,5,0,0
2024/04/29 17:00,01F0029N,01F0017N,31,48,110
2024/04/29 17:00,01F0029N,01F0017N,32,49,35
2024/04/29 17:00,01F0029N,01F0017N,41,46,5
2024/04/29 17:00,01F0029N,01F0017N,42,0,0
2024/04/29 17:00,01F0029N,01F0017N,5,63,3
2024/04/29 17:00,01F0005S,01F0017S,31,51,76
2024/04/29 17:00,01F0005S,01F0017S,32,48,15
2024/04/29 17:00,01F0005S,01F0017S,41,50,7
2024/04/29 17:00,01F0005S,01F0017S,42,0,0
2024/04/29 17:00,01F0005S,01F0017S,5,0,0
2024/04/29 17:00,01F0061N,01F0029N,31,126,135
2024/04/29 17:00,01F0061N,01F0029N,32,125,48
2024/04/29 17:00,01F0061N,01F0029N,41,122,4
2024/04/29 17:00,01F0061N,01F0029N,42,128,3
2024/04/29 17:00,01F0061N,01F0029N,5,154,2
2024/04/29 17:00,01F0017S,01F0029S,31,49,109
2024/04/29 17:00,01F0017S,01F0029S,32,48,22
2024/04/29 17:00,01F0017S,01F0029S,41,52,8
2024/04/29 17:00,01F0017S,01F0029S,42,57,1
2024/04/29 17:00,01F0017S,01F0029S,5,0,0
2024/04/29 17:00,01F0099N,01F0061N,31,181,186
2024/04/29 17:00,01F0099N,01F0061N,32,178,72
2024/04/29 17:00,01F0099N,01F0061N,41,177,7
2024/04/29 17:00,01F0099N,01F0061N,42,203,5
2024/04/29 17:00,01F0099N,01F0061N,5,180,5
2024/04/29 17:00,01F0029S,01F0061S,31,133,118
2024/04/29 17:00,01F0029S,01F0061S,32,134,37
2024/04/29 17:00,01F0029S,01F0061S,41,142,11
2024/04/29 17:00,01F0029S,01F0061S,42,146,8
2024/04/29 17:00,01F0029S,01F0061S,5,148,2
2024/04/29 17:00,01F0147N,01F0099N,31,194,83
2024/04/29 17:00,01F0147N,01F0099N,32,195,30
2024/04/29 17:00,01F0147N,01F0099N,41,210,5
2024/04/29 17:00,01F0147N,01F0099N,42,210,7
2024/04/29 17:00,01F0147N,01F0099N,5,206,4
2024/04/29 17:00,01H0174N,01F0099N,31,292,48
2024/04/29 17:00,01H0174N,01F0099N,32,294,26
2024/04/29 17:00,01H0174N,01F0099N,41,306,1
2024/04/29 17:00,01H0174N,01F0099N,42,0,0
2024/04/29 17:00,01H0174N,01F0099N,5,0,0
2024/04/29 17:00,03F0087S,01F0099N,31,1802,1
2024/04/29 17:00,03F0087S,01F0099N,32,0,0
2024/04/29 17:00,03F0087S,01F0099N,41,0,0
2024/04/29 17:00,03F0087S,01F0099N,42,0,0
2024/04/29 17:00,03F0087S,01F0099N,5,0,0
2024/04/29 17:00,03F0116N,01F0099N,31,101,79
2024/04/29 17:00,03F0116N,01F0099N,32,104,26
2024/04/29 17:00,03F0116N,01F0099N,41,105,2
