時間,上游,下游,車種,車速,車流量
2024/04/29 17:05,01F0017N,01F0005N,31,48,75
2024/04/29 17:05,01F0017N,01F0005N,32,48,23
2024/04/29 17:05,01F0017N,01F0005N,41,50,3
2024/04/29 17:05,01F0017N,01F0005N,42,52,1
2024/04/29 17:05,01F0017N,01F0005N,5,0,0
2024/04/29 17:05,01F0029N,01F0017N,31,47,103
2024/04/29 17:05,01F0029N,01F0017N,32,48,37
2024/04/29 17:05,01F0029N,01F0017N,41,50,6
2024/04/29 17:05,01F0029N,01F0017N,42,49,4
2024/04/29 17:05,01F0029N,01F0017N,5,50,1
2024/04/29 17:05,01F0005S,01F0017S,31,47,81
2024/04/29 17:05,01F0005S,01F0017S,32,53,15
2024/04/29 17:05,01F0005S,01F0017S,41,55,2
2024/04/29 17:05,01F0005S,01F0017S,42,50,2
2024/04/29 17:05,01F0005S,01F0017S,5,0,0
2024/04/29 17:05,01F0061N,01F0029N,31,122,134
2024/04/29 17:05,01F0061N,01F0029N,32,123,40
2024/04/29 17:05,01F0061N,01F0029N,41,125,8
2024/04/29 17:05,01F0061N,01F0029N,42,128,4
2024/04/29 17:05,01F0061N,01F0029N,5,134,2
2024/04/29 17:05,01F0017S,01F0029S,31,49,92
2024/04/29 17:05,01F0017S,01F0029S,32,51,20
2024/04/29 17:05,01F0017S,01F0029S,41,49,5
2024/04/29 17:05,01F0017S,01F0029S,42,51,2
2024/04/29 17:05,01F0017S,01F0029S,5,57,2
2024/04/29 17:05,01F0099N,01F0061N,31,173,164
2024/04/29 17:05,01F0099N,01F0061N,32,174,62
2024/04/29 17:05,01F0099N,01F0061N,41,171,5
2024/04/29 17:05,01F0099N,01F0061N,42,215,6
2024/04/29 17:05,01F0099N,01F0061N,5,208,2
2024/04/29 17:05,01F0029S,01F0061S,31,139,146
2024/04/29 17:05,01F0029S,01F0061S,32,137,27
2024/04/29 17:05,01F0029S,01F0061S,41,138,5
2024/04/29 17:05,01F0029S,01F0061S,42,143,2
2024/04/29 17:05,01F0029S,01F0061S,5,156,3
2024/04/29 17:05,01F0147N,01F0099N,31,198,97
2024/04/29 17:05,01F0147N,01F0099N,32,200,35
2024/04/29 17:05,01F0147N,01F0099N,41,201,1
2024/04/29 17:05,01F0147N,01F0099N,42,214,6
2024/04/29 17:05,01F0147N,01F0099N,5,203,7
2024/04/29 17:05,01H0174N,01F0099N,31,301,62
2024/04/29 17:05,01H0174N,01F0099N,32,295,30
2024/04/29 17:05,01H0174N,01F0099N,41,297,2
2024/04/29 17:05,01H0174N,01F0099N,42,0,0
2024/04/29 17:05,01H0174N,01F0099N,5,0,0
2024/04/29 17:05,03F0087S,01F0099N,31,2359,2
2024/04/29 17:05,03F0087S,01F0099N,32,0,0
2024/04/29 17:05,03F0087S,01F0099N,41,0,0
2024/04/29 17:05,03F0087S,01F0099N,42,0,0
2024/04/29 17:05,03F0087S,01F0099N,5,0,0
2024/04/29 17:05,03F0116N,01F0099N,31,101,75
2024/04/29 17:05,03F0116N,01F0099N,32,100,24
2024/04/29 17:05,03F0116N,01F0099N,41,0,0
2024/04/29 17:05,03F0116N,01F0099N,42,0,0
2024/04/29 17:05,03F0116N,01F0099N,5,100,1
2024/04/29 17:05,01F0061S,01F0099S,31,159,221
2024/04/29 17:05,01F0061S,01F0099S,32,160,56
2024/04/29 17:05,01F0061S,01F0099S,41,165,11
2024/04/29 17:05,01F0061S,01F0099S,42,161,6
2024/04/29 17:05,01F0061S,01F0099S,5,189,5
2024/04/29 17:05,01F0153N,01F0147N,31,27,155
2024/04/29 17:05,01F0153N,01F0147N,32,28,55
2024/04/29 17:05,01F0153N,01F0147N,41,28,4
2024/04/29 17:05,01F0153N,01F0147N,42,29,17
2024/04/29 17:05,01F0153N,01F0147N,5,26,13
2024/04/29 17:05,01F0099S,01F0147S,31,194,114
2024/04/29 17:05,01F0099S,01F0147S,32,199,33
2024/04/29 17:05,01F0099S,01F0147S,41,219,9
2024/04/29 17:05,01F0099S,01F0147S,42,213,4
2024/04/29 17:05,01F0099S,01F0147S,5,214,3
2024/04/29 17:05,03F0087S,01F0147S,31,211,9
2024/04/29 17:05,03F0087S,01F0147S,32,227,4
2024/04/29 17:05,03F0087S,01F0147S,41,237,1
2024/04/29 17:05,03F0087S,01F0147S,42,236,2
2024/04/29 17:05,03F0087S,01F0147S,5,243,5
2024/04/29 17:05,03F0116N,01F0147S,31,225,22
2024/04/29 17:05,03F0116N,01F0147S,32,239,9
2024/04/29 17:05,03F0116N,01F0147S,41,0,0
2024/04/29 17:05,03F0116N,01F0147S,42,0,0
2024/04/29 17:05,03F0116N,01F0147S,5,239,2
2024/04/29 17:05,01F0213N,01F0153N,31,279,121
2024/04/29 17:05,01F0213N,01F0153N,32,280,39
2024/04/29 17:05,01F0213N,01F0153N,41,277,4
2024/04/29 17:05,01F0213N,01F0153N,42,296,7
2024/04/29 17:05,01F0213N,01F0153N,5,286,15
2024/04/29 17:05,01F0147S,01F0153S,31,25,176
2024/04/29 17:05,01F0147S,01F0153S,32,25,48
2024/04/29 17:05,01F0147S,01F0153S,41,27,9
2024/04/29 17:05,01F0147S,01F0153S,42,26,9
2024/04/29 17:05,01F0147S,01F0153S,5,27,11
2024/04/29 17:05,01F0153S,01F0182S,31,152,159
2024/04/29 17:05,01F0153S,01F0182S,32,152,44
2024/04/29 17:05,01F0153S,01F0182S,41,154,2
2024/04/29 17:05,01F0153S,01F0182S,42,155,11
2024/04/29 17:05,01F0153S,01F0182S,5,157,8
2024/04/29 17:05,01F0233N,01F0213N,31,93,147
2024/04/29 17:05,01F0233N,01F0213N,32,94,50
2024/04/29 17:05,01F0233N,01F0213N,41,0,0
2024/04/29 17:05,01F0233N,01F0213N,42,96,8
2024/04/29 17:05,01F0233N,01F0213N,5,93,17
2024/04/29 17:05,01F0256N,01F0233N,31,108,237
2024/04/29 17:05,01F0256N,01F0233N,32,109,60
2024/04/29 17:05,01F0256N,01F0233N,41,111,3
2024/04/29 17:05,01F0256N,01F0233N,42,106,11
2024/04/29 17:05,01F0256N,01F0233N,5,110,14
2024/04/29 17:05,01F0182S,01F0248S,31,713,136
2024/04/29 17:05,01F0182S,01F0248S,32,719,53
2024/04/29 17:05,01F0182S,01F0248S,41,0,0
2024/04/29 17:05,01F0182S,01F0248S,42,720,13
2024/04/29 17:05,01F0182S,01F0248S,5,721,17
2024/04/29 17:05,01F0293N,01F0256N,31,145,235
2024/04/29 17:05,01F0293N,01F0256N,32,151,54
2024/04/29 17:05,01F0293N,01F0256N,41,148,9
2024/04/29 17:05,01F0293N,01F0256N,42,161,11
2024/04/29 17:05,01F0293N,01F0256N,5,157,16
2024/04/29 17:05,01F0248S,01F0264S,31,71,238
2024/04/29 17:05,01F0248S,01F0264S,32,72,78
2024/04/29 17:05,01F0248S,01F0264S,41,71,4
2024/04/29 17:05,01F0248S,01F0264S,42,73,18
2024/04/29 17:05,01F0248S,01F0264S,5,70,15
2024/04/29 17:05,01F0340N,01F0293N,31,175,243
2024/04/29 17:05,01F0340N,01F0293N,32,181,49
2024/04/29 17:05,01F0340N,01F0293N,41,186,11
2024/04/29 17:05,01F0340N,01F0293N,42,193,5
2024/04/29 17:05,01F0340N,01F0293N,5,199,2
2024/04/29 17:05,01F0264S,01F0293S,31,115,234
2024/04/29 17:05,01F0264S,01F0293S,32,116,71
2024/04/29 17:05,01F0264S,01F0293S,41,121,9
2024/04/29 17:05,01F0264S,01F0293S,42,122,20
2024/04/29 17:05,01F0264S,01F0293S,5,125,19
2024/04/29 17:05,01F0293S,01F0339S,31,194,224
2024/04/29 17:05,01F0293S,01F0339S,32,198,73
2024/04/29 17:05,01F0293S,01F0339S,41,207,9
2024/04/29 17:05,01F0293S,01F0339S,42,210,12
2024/04/29 17:05,01F0293S,01F0339S,5,220,4
2024/04/29 17:05,01H0305S,01F0339S,31,138,86
2024/04/29 17:05,01H0305S,01F0339S,32,141,24
2024/04/29 17:05,01H0305S,01F0339S,41,130,1
