時間,上游,下游,車種,車速,車流量
2024/04/29 14:25,01F0017N,01F0005N,31,47,57
2024/04/29 14:25,01F0017N,01F0005N,32,47,19
2024/04/29 14:25,01F0017N,01F0005N,41,51,2
2024/04/29 14:25,01F0017N,01F0005N,42,50,3
2024/04/29 14:25,01F0017N,01F0005N,5,0,0
2024/04/29 14:25,01F0029N,01F0017N,31,50,82
2024/04/29 14:25,01F0029N,01F0017N,32,50,31
2024/04/29 14:25,01F0029N,01F0017N,41,50,3
2024/04/29 14:25,01F0029N,01F0017N,42,56,2
2024/04/29 14:25,01F0029N,01F0017N,5,49,1
2024/04/29 14:25,01F0005S,01F0017S,31,50,53
2024/04/29 14:25,01F0005S,01F0017S,32,51,24
2024/04/29 14:25,01F0005S,01F0017S,41,0,0
2024/04/29 14:25,01F0005S,01F0017S,42,0,0
2024/04/29 14:25,01F0005S,01F0017S,5,0,0
2024/04/29 14:25,01F0061N,01F0029N,31,126,99
2024/04/29 14:25,01F0061N,01F0029N,32,124,39
2024/04/29 14:25,01F0061N,01F0029N,41,135,3
2024/04/29 14:25,01F0061N,01F0029N,42,138,3
2024/04/29 14:25,01F0061N,01F0029N,5,153,3
2024/04/29 14:25,01F0017S,01F0029S,31,51,76
2024/04/29 14:25,01F0017S,01F0029S,32,53,30
2024/04/29 14:25,01F0017S,01F0029S,41,54,1
2024/04/29 14:25,01F0017S,01F0029S,42,55,5
2024/04/29 14:25,01F0017S,01F0029S,5,54,3
2024/04/29 14:25,01F0099N,01F0061N,31,164,155
2024/04/29 14:25,01F0099N,01F0061N,32,162,69
2024/04/29 14:25,01F0099N,01F0061N,41,172,3
2024/04/29 14:25,01F0099N,01F0061N,42,194,4
2024/04/29 14:25,01F0099N,01F0061N,5,183,11
2024/04/29 14:25,01F0029S,01F0061S,31,129,96
2024/04/29 14:25,01F0029S,01F0061S,32,133,39
2024/04/29 14:25,01F0029S,01F0061S,41,138,1
2024/04/29 14:25,01F0029S,01F0061S,42,149,7
2024/04/29 14:25,01F0029S,01F0061S,5,131,2
2024/04/29 14:25,01F0147N,01F0099N,31,191,82
2024/04/29 14:25,01F0147N,01F0099N,32,197,31
2024/04/29 14:25,01F0147N,01F0099N,41,222,2
