時間,上游,下游,車種,車速,車流量
2024/04/29 19:20,01F0017N,01F0005N,31,50,78
2024/04/29 19:20,01F0017N,01F0005N,32,48,23
2024/04/29 19:20,01F0017N,01F0005N,41,47,7
2024/04/29 19:20,01F0017N,01F0005N,42,51,2
2024/04/29 19:20,01F0017N,01F0005N,5,0,0
2024/04/29 19:20,01F0029N,01F0017N,31,51,108
2024/04/29 19:20,01F0029N,01F0017N,32,51,37
2024/04/29 19:20,01F0029N,01F0017N,41,53,9
2024/04/29 19:20,01F0029N,01F0017N,42,50,2
2024/04/29 19:20,01F0029N,01F0017N,5,0,0
2024/04/29 19:20,01F0005S,01F0017S,31,53,44
2024/04/29 19:20,01F0005S,01F0017S,32,52,19
2024/04/29 19:20,01F0005S,01F0017S,41,49,4
2024/04/29 19:20,01F0005S,01F0017S,42,0,0
2024/04/29 19:20,01F0005S,01F0017S,5,0,0
2024/04/29 19:20,01F0061N,01F0029N,31,130,131
2024/04/29 19:20,01F0061N,01F0029N,32,132,36
2024/04/29 19:20,01F0061N,01F0029N,41,130,8
2024/04/29 19:20,01F0061N,01F0029N,42,148,3
2024/04/29 19:20,01F0061N,01F0029N,5,123,1
2024/04/29 19:20,01F0017S,01F0029S,31,49,68
2024/04/29 19:20,01F0017S,01F0029S,32,50,17
2024/04/29 19:20,01F0017S,01F0029S,41,48,4
2024/04/29 19:20,01F0017S,01F0029S,42,0,0
2024/04/29 19:20,01F0017S,01F0029S,5,0,0
2024/04/29 19:20,01F0099N,01F0061N,31,280,173
2024/04/29 19:20,01F0099N,01F0061N,32,280,45
2024/04/29 19:20,01F0099N,01F0061N,41,276,9
2024/04/29 19:20,01F0099N,01F0061N,42,289,4
2024/04/29 19:20,01F0099N,01F0061N,5,293,2
2024/04/29 19:20,01F0029S,01F0061S,31,131,86
2024/04/29 19:20,01F0029S,01F0061S,32,127,19
2024/04/29 19:20,01F0029S,01F0061S,41,133,5
2024/04/29 19:20,01F0029S,01F0061S,42,0,0
2024/04/29 19:20,01F0029S,01F0061S,5,0,0
2024/04/29 19:20,01F0147N,01F0099N,31,381,78
2024/04/29 19:20,01F0147N,01F0099N,32,377,14
2024/04/29 19:20,01F0147N,01F0099N,41,360,11
2024/04/29 19:20,01F0147N,01F0099N,42,0,0
2024/04/29 19:20,01F0147N,01F0099N,5,344,4
2024/04/29 19:20,01H0174N,01F0099N,31,525,58
2024/04/29 19:20,01H0174N,01F0099N,32,537,15
2024/04/29 19:20,01H0174N,01F0099N,41,518,1
2024/04/29 19:20,01H0174N,01F0099N,42,0,0
2024/04/29 19:20,01H0174N,01F0099N,5,0,0
2024/04/29 19:20,03F0087S,01F0099N,31,248,3
2024/04/29 19:20,03F0087S,01F0099N,32,0,0
2024/04/29 19:20,03F0087S,01F0099N,41,0,0
2024/04/29 19:20,03F0087S,01F0099N,42,0,0
2024/04/29 19:20,03F0087S,01F0099N,5,2430,2
2024/04/29 19:20,03F0116N,01F0099N,31,179,66
2024/04/29 19:20,03F0116N,01F0099N,32,177,10
2024/04/29 19:20,03F0116N,01F0099N,41,144,1
2024/04/29 19:20,03F0116N,01F0099N,42,0,0
2024/04/29 19:20,03F0116N,01F0099N,5,156,2
2024/04/29 19:20,01F0061S,01F0099S,31,147,160
2024/04/29 19:20,01F0061S,01F0099S,32,146,30
2024/04/29 19:20,01F0061S,01F0099S,41,154,10
2024/04/29 19:20,01F0061S,01F0099S,42,176,4
2024/04/29 19:20,01F0061S,01F0099S,5,217,5
2024/04/29 19:20,01F0153N,01F0147N,31,28,145
2024/04/29 19:20,01F0153N,01F0147N,32,28,42
2024/04/29 19:20,01F0153N,01F0147N,41,27,9
2024/04/29 19:20,01F0153N,01F0147N,42,30,10
2024/04/29 19:20,01F0153N,01F0147N,5,28,6
2024/04/29 19:20,01F0099S,01F0147S,31,187,68
2024/04/29 19:20,01F0099S,01F0147S,32,183,10
2024/04/29 19:20,01F0099S,01F0147S,41,191,6
2024/04/29 19:20,01F0099S,01F0147S,42,207,2
2024/04/29 19:20,01F0099S,01F0147S,5,229,2
2024/04/29 19:20,03F0087S,01F0147S,31,202,3
2024/04/29 19:20,03F0087S,01F0147S,32,204,2
2024/04/29 19:20,03F0087S,01F0147S,41,0,0
2024/04/29 19:20,03F0087S,01F0147S,42,0,0
2024/04/29 19:20,03F0087S,01F0147S,5,0,0
2024/04/29 19:20,03F0116N,01F0147S,31,219,18
2024/04/29 19:20,03F0116N,01F0147S,32,227,5
2024/04/29 19:20,03F0116N,01F0147S,41,0,0
2024/04/29 19:20,03F0116N,01F0147S,42,219,1
2024/04/29 19:20,03F0116N,01F0147S,5,0,0
2024/04/29 19:20,01F0213N,01F0153N,31,260,87
2024/04/29 19:20,01F0213N,01F0153N,32,261,29
2024/04/29 19:20,01F0213N,01F0153N,41,236,2
2024/04/29 19:20,01F0213N,01F0153N,42,285,6
2024/04/29 19:20,01F0213N,01F0153N,5,266,4
2024/04/29 19:20,01F0147S,01F0153S,31,23,106
2024/04/29 19:20,01F0147S,01F0153S,32,23,25
2024/04/29 19:20,01F0147S,01F0153S,41,23,6
2024/04/29 19:20,01F0147S,01F0153S,42,26,2
2024/04/29 19:20,01F0147S,01F0153S,5,24,1
2024/04/29 19:20,01F0153S,01F0182S,31,116,103
2024/04/29 19:20,01F0153S,01F0182S,32,119,18
2024/04/29 19:20,01F0153S,01F0182S,41,111,3
2024/04/29 19:20,01F0153S,01F0182S,42,125,4
2024/04/29 19:20,01F0153S,01F0182S,5,130,2
2024/04/29 19:20,01F0233N,01F0213N,31,86,84
2024/04/29 19:20,01F0233N,01F0213N,32,88,31
2024/04/29 19:20,01F0233N,01F0213N,41,88,3
2024/04/29 19:20,01F0233N,01F0213N,42,84,8
2024/04/29 19:20,01F0233N,01F0213N,5,79,5
2024/04/29 19:20,01F0256N,01F0233N,31,100,197
2024/04/29 19:20,01F0256N,01F0233N,32,102,37
2024/04/29 19:20,01F0256N,01F0233N,41,127,5
2024/04/29 19:20,01F0256N,01F0233N,42,101,8
2024/04/29 19:20,01F0256N,01F0233N,5,92,5
2024/04/29 19:20,01F0182S,01F0248S,31,758,176
2024/04/29 19:20,01F0182S,01F0248S,32,776,40
2024/04/29 19:20,01F0182S,01F0248S,41,757,1
2024/04/29 19:20,01F0182S,01F0248S,42,770,6
2024/04/29 19:20,01F0182S,01F0248S,5,832,7
2024/04/29 19:20,01F0293N,01F0256N,31,143,212
2024/04/29 19:20,01F0293N,01F0256N,32,149,43
2024/04/29 19:20,01F0293N,01F0256N,41,156,14
2024/04/29 19:20,01F0293N,01F0256N,42,160,6
2024/04/29 19:20,01F0293N,01F0256N,5,152,2
2024/04/29 19:20,01F0248S,01F0264S,31,68,274
2024/04/29 19:20,01F0248S,01F0264S,32,68,58
2024/04/29 19:20,01F0248S,01F0264S,41,69,6
2024/04/29 19:20,01F0248S,01F0264S,42,68,4
2024/04/29 19:20,01F0248S,01F0264S,5,67,5
2024/04/29 19:20,01F0340N,01F0293N,31,187,198
2024/04/29 19:20,01F0340N,01F0293N,32,190,35
2024/04/29 19:20,01F0340N,01F0293N,41,202,11
2024/04/29 19:20,01F0340N,01F0293N,42,206,11
2024/04/29 19:20,01F0340N,01F0293N,5,204,1
2024/04/29 19:20,01F0264S,01F0293S,31,112,256
2024/04/29 19:20,01F0264S,01F0293S,32,109,38
2024/04/29 19:20,01F0264S,01F0293S,41,114,13
2024/04/29 19:20,01F0264S,01F0293S,42,115,5
2024/04/29 19:20,01F0264S,01F0293S,5,125,3
2024/04/29 19:20,01F0293S,01F0339S,31,183,196
2024/04/29 19:20,01F0293S,01F0339S,32,187,30
2024/04/29 19:20,01F0293S,01F0339S,41,193,17
2024/04/29 19:20,01F0293S,01F0339S,42,195,14
2024/04/29 19:20,01F0293S,01F0339S,5,191,2
2024/04/29 19:20,01H0305S,01F0339S,31,154,123
2024/04/29 19:20,01H0305S,01F0339S,32,156,15
2024/04/29 19:20,01H0305S,01F0339S,41,156,3
2024/04/29 19:20,01H0305S,01F0339S,42,0,0
2024/04/29 19:20,01H0305S,01F0339S,5,0,0
2024/04/29 19:20,01F0376N,01F0340N,31,462,291
2024/04/29 19:20,01F0376N,01F0340N,32,462,82
2024/04/29 19:20,01F0376N,01F0340N,41,698,14
2024/04/29 19:20,01F0376N,01F0340N,42,613,16
2024/04/29 19:20,01F0376N,01F0340N,5,437,7
2024/04/29 19:20,01H0447N,01F0340N,31,520,129
2024/04/29 19:20,01H0447N,01F0340N,32,610,17
2024/04/29 19:20,01H0447N,01F0340N,41,495,3
2024/04/29 19:20,01H0447N,01F0340N,42,0,0
2024/04/29 19:20,01H0447N,01F0340N,5,0,0
2024/04/29 19:20,01F0413N,01F0376N,31,146,147
2024/04/29 19:20,01F0413N,01F0376N,32,149,30
2024/04/29 19:20,01F0413N,01F0376N,41,151,5
2024/04/29 19:20,01F0413N,01F0376N,42,156,4
2024/04/29 19:20,01F0413N,01F0376N,5,161,7
2024/04/29 19:20,01F0339S,01F0376S,31,207,368
2024/04/29 19:20,01F0339S,01F0376S,32,205,71
2024/04/29 19:20,01F0339S,01F0376S,41,218,10
2024/04/29 19:20,01F0339S,01F0376S,42,189,8
2024/04/29 19:20,01F0339S,01F0376S,5,196,3
2024/04/29 19:20,01F0467N,01F0413N,31,212,133
2024/04/29 19:20,01F0467N,01F0413N,32,215,31
2024/04/29 19:20,01F0467N,01F0413N,41,233,5
2024/04/29 19:20,01F0467N,01F0413N,42,236,6
2024/04/29 19:20,01F0467N,01F0413N,5,255,7
2024/04/29 19:20,01F0376S,01F0413S,31,315,185
2024/04/29 19:20,01F0376S,01F0413S,32,316,36
2024/04/29 19:20,01F0376S,01F0413S,41,330,12
