時間,上游,下游,車種,車速,車流量
2024/04/29 05:30,01F0017N,01F0005N,31,48,9
2024/04/29 05:30,01F0017N,01F0005N,32,47,2
2024/04/29 05:30,01F0017N,01F0005N,41,0,0
2024/04/29 05:30,01F0017N,01F0005N,42,43,1
2024/04/29 05:30,01F0017N,01F0005N,5,0,0
2024/04/29 05:30,01F0029N,01F0017N,31,48,7
2024/04/29 05:30,01F0029N,01F0017N,32,48,3
2024/04/29 05:30,01F0029N,01F0017N,41,0,0
2024/04/29 05:30,01F0029N,01F0017N,42,44,2
2024/04/29 05:30,01F0029N,01F0017N,5,0,0
2024/04/29 05:30,01F0005S,01F0017S,31,44,15
2024/04/29 05:30,01F0005S,01F0017S,32,51,5
2024/04/29 05:30,01F0005S,01F0017S,41,43,1
2024/04/29 05:30,01F0005S,01F0017S,42,0,0
2024/04/29 05:30,01F0005S,01F0017S,5,0,0
2024/04/29 05:30,01F0061N,01F0029N,31,118,11
2024/04/29 05:30,01F0061N,01F0029N,32,115,3
2024/04/29 05:30,01F0061N,01F0029N,41,0,0
2024/04/29 05:30,01F0061N,01F0029N,42,107,2
2024/04/29 05:30,01F0061N,01F0029N,5,0,0
2024/04/29 05:30,01F0017S,01F0029S,31,47,18
2024/04/29 05:30,01F0017S,01F0029S,32,51,11
2024/04/29 05:30,01F0017S,01F0029S,41,45,1
2024/04/29 05:30,01F0017S,01F0029S,42,0,0
2024/04/29 05:30,01F0017S,01F0029S,5,0,0
2024/04/29 05:30,01F0099N,01F0061N,31,138,24
2024/04/29 05:30,01F0099N,01F0061N,32,136,11
2024/04/29 05:30,01F0099N,01F0061N,41,181,1
2024/04/29 05:30,01F0099N,01F0061N,42,121,2
2024/04/29 05:30,01F0099N,01F0061N,5,207,5
2024/04/29 05:30,01F0029S,01F0061S,31,115,33
2024/04/29 05:30,01F0029S,01F0061S,32,124,12
2024/04/29 05:30,01F0029S,01F0061S,41,0,0
2024/04/29 05:30,01F0029S,01F0061S,42,124,4
2024/04/29 05:30,01F0029S,01F0061S,5,0,0
2024/04/29 05:30,01F0147N,01F0099N,31,171,14
2024/04/29 05:30,01F0147N,01F0099N,32,192,5
2024/04/29 05:30,01F0147N,01F0099N,41,174,1
2024/04/29 05:30,01F0147N,01F0099N,42,183,2
2024/04/29 05:30,01F0147N,01F0099N,5,0,0
2024/04/29 05:30,01H0174N,01F0099N,31,265,9
2024/04/29 05:30,01H0174N,01F0099N,32,274,6
2024/04/29 05:30,01H0174N,01F0099N,41,304,2
2024/04/29 05:30,01H0174N,01F0099N,42,282,1
2024/04/29 05:30,01H0174N,01F0099N,5,0,0
2024/04/29 05:30,03F0087S,01F0099N,31,169,1
2024/04/29 05:30,03F0087S,01F0099N,32,0,0
2024/04/29 05:30,03F0087S,01F0099N,41,0,0
2024/04/29 05:30,03F0087S,01F0099N,42,0,0
2024/04/29 05:30,03F0087S,01F0099N,5,0,0
2024/04/29 05:30,03F0116N,01F0099N,31,89,11
2024/04/29 05:30,03F0116N,01F0099N,32,94,8
2024/04/29 05:30,03F0116N,01F0099N,41,0,0
2024/04/29 05:30,03F0116N,01F0099N,42,0,0
2024/04/29 05:30,03F0116N,01F0099N,5,96,3
2024/04/29 05:30,01F0061S,01F0099S,31,134,50
2024/04/29 05:30,01F0061S,01F0099S,32,144,19
2024/04/29 05:30,01F0061S,01F0099S,41,0,0
2024/04/29 05:30,01F0061S,01F0099S,42,193,2
2024/04/29 05:30,01F0061S,01F0099S,5,153,9
2024/04/29 05:30,01F0153N,01F0147N,31,21,31
2024/04/29 05:30,01F0153N,01F0147N,32,22,9
2024/04/29 05:30,01F0153N,01F0147N,41,0,0
2024/04/29 05:30,01F0153N,01F0147N,42,23,4
2024/04/29 05:30,01F0153N,01F0147N,5,23,5
2024/04/29 05:30,01F0099S,01F0147S,31,169,18
2024/04/29 05:30,01F0099S,01F0147S,32,188,6
2024/04/29 05:30,01F0099S,01F0147S,41,0,0
