時間,上游,下游,車種,車速,車流量
2024/04/29 11:10,01F0017N,01F0005N,31,48,60
2024/04/29 11:10,01F0017N,01F0005N,32,47,19
2024/04/29 11:10,01F0017N,01F0005N,41,45,4
2024/04/29 11:10,01F0017N,01F0005N,42,0,0
2024/04/29 11:10,01F0017N,01F0005N,5,0,0
2024/04/29 11:10,01F0029N,01F0017N,31,48,83
2024/04/29 11:10,01F0029N,01F0017N,32,46,26
2024/04/29 11:10,01F0029N,01F0017N,41,47,9
2024/04/29 11:10,01F0029N,01F0017N,42,51,3
2024/04/29 11:10,01F0029N,01F0017N,5,50,3
2024/04/29 11:10,01F0005S,01F0017S,31,46,43
2024/04/29 11:10,01F0005S,01F0017S,32,48,14
2024/04/29 11:10,01F0005S,01F0017S,41,47,5
2024/04/29 11:10,01F0005S,01F0017S,42,50,1
2024/04/29 11:10,01F0005S,01F0017S,5,0,0
2024/04/29 11:10,01F0061N,01F0029N,31,125,109
2024/04/29 11:10,01F0061N,01F0029N,32,126,29
2024/04/29 11:10,01F0061N,01F0029N,41,129,9
2024/04/29 11:10,01F0061N,01F0029N,42,131,6
2024/04/29 11:10,01F0061N,01F0029N,5,133,1
2024/04/29 11:10,01F0017S,01F0029S,31,46,64
2024/04/29 11:10,01F0017S,01F0029S,32,49,21
2024/04/29 11:10,01F0017S,01F0029S,41,48,3
2024/04/29 11:10,01F0017S,01F0029S,42,53,2
2024/04/29 11:10,01F0017S,01F0029S,5,51,3
2024/04/29 11:10,01F0099N,01F0061N,31,273,133
2024/04/29 11:10,01F0099N,01F0061N,32,270,56
2024/04/29 11:10,01F0099N,01F0061N,41,268,4
2024/04/29 11:10,01F0099N,01F0061N,42,286,10
2024/04/29 11:10,01F0099N,01F0061N,5,293,18
2024/04/29 11:10,01F0029S,01F0061S,31,123,84
2024/04/29 11:10,01F0029S,01F0061S,32,126,34
2024/04/29 11:10,01F0029S,01F0061S,41,133,3
2024/04/29 11:10,01F0029S,01F0061S,42,133,3
2024/04/29 11:10,01F0029S,01F0061S,5,146,2
2024/04/29 11:10,01F0147N,01F0099N,31,302,66
2024/04/29 11:10,01F0147N,01F0099N,32,301,22
2024/04/29 11:10,01F0147N,01F0099N,41,280,7
2024/04/29 11:10,01F0147N,01F0099N,42,302,12
2024/04/29 11:10,01F0147N,01F0099N,5,300,18
2024/04/29 11:10,01H0174N,01F0099N,31,404,51
2024/04/29 11:10,01H0174N,01F0099N,32,416,19
2024/04/29 11:10,01H0174N,01F0099N,41,357,1
2024/04/29 11:10,01H0174N,01F0099N,42,394,2
2024/04/29 11:10,01H0174N,01F0099N,5,0,0
2024/04/29 11:10,03F0087S,01F0099N,31,0,0
2024/04/29 11:10,03F0087S,01F0099N,32,2865,2
2024/04/29 11:10,03F0087S,01F0099N,41,3002,1
2024/04/29 11:10,03F0087S,01F0099N,42,0,0
2024/04/29 11:10,03F0087S,01F0099N,5,0,0
2024/04/29 11:10,03F0116N,01F0099N,31,203,36
2024/04/29 11:10,03F0116N,01F0099N,32,192,30
2024/04/29 11:10,03F0116N,01F0099N,41,189,2
2024/04/29 11:10,03F0116N,01F0099N,42,195,4
2024/04/29 11:10,03F0116N,01F0099N,5,188,12
2024/04/29 11:10,01F0061S,01F0099S,31,150,130
2024/04/29 11:10,01F0061S,01F0099S,32,155,62
