時間,上游,下游,車種,車速,車流量
2024/04/29 09:25,01F0017N,01F0005N,31,44,43
2024/04/29 09:25,01F0017N,01F0005N,32,48,15
2024/04/29 09:25,01F0017N,01F0005N,41,47,9
2024/04/29 09:25,01F0017N,01F0005N,42,0,0
2024/04/29 09:25,01F0017N,01F0005N,5,0,0
2024/04/29 09:25,01F0029N,01F0017N,31,46,74
2024/04/29 09:25,01F0029N,01F0017N,32,49,26
2024/04/29 09:25,01F0029N,01F0017N,41,47,11
2024/04/29 09:25,01F0029N,01F0017N,42,0,0
2024/04/29 09:25,01F0029N,01F0017N,5,0,0
2024/04/29 09:25,01F0005S,01F0017S,31,49,61
2024/04/29 09:25,01F0005S,01F0017S,32,50,15
2024/04/29 09:25,01F0005S,01F0017S,41,51,3
2024/04/29 09:25,01F0005S,01F0017S,42,49,2
2024/04/29 09:25,01F0005S,01F0017S,5,47,1
2024/04/29 09:25,01F0061N,01F0029N,31,123,81
2024/04/29 09:25,01F0061N,01F0029N,32,126,35
2024/04/29 09:25,01F0061N,01F0029N,41,131,16
2024/04/29 09:25,01F0061N,01F0029N,42,122,1
2024/04/29 09:25,01F0061N,01F0029N,5,0,0
2024/04/29 09:25,01F0017S,01F0029S,31,48,95
2024/04/29 09:25,01F0017S,01F0029S,32,50,16
2024/04/29 09:25,01F0017S,01F0029S,41,45,3
2024/04/29 09:25,01F0017S,01F0029S,42,64,3
2024/04/29 09:25,01F0017S,01F0029S,5,57,5
2024/04/29 09:25,01F0099N,01F0061N,31,162,132
2024/04/29 09:25,01F0099N,01F0061N,32,161,58
2024/04/29 09:25,01F0099N,01F0061N,41,168,22
2024/04/29 09:25,01F0099N,01F0061N,42,180,8
2024/04/29 09:25,01F0099N,01F0061N,5,183,9
2024/04/29 09:25,01F0029S,01F0061S,31,125,113
2024/04/29 09:25,01F0029S,01F0061S,32,131,35
2024/04/29 09:25,01F0029S,01F0061S,41,127,2
2024/04/29 09:25,01F0029S,01F0061S,42,137,2
2024/04/29 09:25,01F0029S,01F0061S,5,143,7
2024/04/29 09:25,01F0147N,01F0099N,31,192,79
2024/04/29 09:25,01F0147N,01F0099N,32,193,22
2024/04/29 09:25,01F0147N,01F0099N,41,197,11
2024/04/29 09:25,01F0147N,01F0099N,42,202,3
2024/04/29 09:25,01F0147N,01F0099N,5,212,7
2024/04/29 09:25,01H0174N,01F0099N,31,295,40
2024/04/29 09:25,01H0174N,01F0099N,32,307,20
2024/04/29 09:25,01H0174N,01F0099N,41,0,0
2024/04/29 09:25,01H0174N,01F0099N,42,327,1
2024/04/29 09:25,01H0174N,01F0099N,5,0,0
2024/04/29 09:25,03F0087S,01F0099N,31,2985,2
2024/04/29 09:25,03F0087S,01F0099N,32,0,0
2024/04/29 09:25,03F0087S,01F0099N,41,0,0
2024/04/29 09:25,03F0087S,01F0099N,42,0,0
2024/04/29 09:25,03F0087S,01F0099N,5,0,0
2024/04/29 09:25,03F0116N,01F0099N,31,98,36
2024/04/29 09:25,03F0116N,01F0099N,32,99,18
2024/04/29 09:25,03F0116N,01F0099N,41,97,5
2024/04/29 09:25,03F0116N,01F0099N,42,101,2
2024/04/29 09:25,03F0116N,01F0099N,5,103,5
