時間,上游,下游,車種,車速,車流量
2024/04/29 17:45,01F0017N,01F0005N,31,48,77
2024/04/29 17:45,01F0017N,01F0005N,32,49,21
2024/04/29 17:45,01F0017N,01F0005N,41,47,6
2024/04/29 17:45,01F0017N,01F0005N,42,50,2
2024/04/29 17:45,01F0017N,01F0005N,5,0,0
2024/04/29 17:45,01F0029N,01F0017N,31,48,114
2024/04/29 17:45,01F0029N,01F0017N,32,47,31
2024/04/29 17:45,01F0029N,01F0017N,41,49,9
2024/04/29 17:45,01F0029N,01F0017N,42,55,3
2024/04/29 17:45,01F0029N,01F0017N,5,0,0
2024/04/29 17:45,01F0005S,01F0017S,31,47,80
2024/04/29 17:45,01F0005S,01F0017S,32,48,17
2024/04/29 17:45,01F0005S,01F0017S,41,49,2
2024/04/29 17:45,01F0005S,01F0017S,42,0,0
2024/04/29 17:45,01F0005S,01F0017S,5,0,0
2024/04/29 17:45,01F0061N,01F0029N,31,124,164
2024/04/29 17:45,01F0061N,01F0029N,32,126,44
2024/04/29 17:45,01F0061N,01F0029N,41,131,11
2024/04/29 17:45,01F0061N,01F0029N,42,130,2
2024/04/29 17:45,01F0061N,01F0029N,5,152,1
2024/04/29 17:45,01F0017S,01F0029S,31,49,111
2024/04/29 17:45,01F0017S,01F0029S,32,48,23
2024/04/29 17:45,01F0017S,01F0029S,41,50,3
2024/04/29 17:45,01F0017S,01F0029S,42,0,0
2024/04/29 17:45,01F0017S,01F0029S,5,0,0
2024/04/29 17:45,01F0099N,01F0061N,31,288,176
2024/04/29 17:45,01F0099N,01F0061N,32,282,70
2024/04/29 17:45,01F0099N,01F0061N,41,264,15
2024/04/29 17:45,01F0099N,01F0061N,42,281,3
2024/04/29 17:45,01F0099N,01F0061N,5,1247,1
2024/04/29 17:45,01F0029S,01F0061S,31,127,137
2024/04/29 17:45,01F0029S,01F0061S,32,133,32
2024/04/29 17:45,01F0029S,01F0061S,41,138,7
2024/04/29 17:45,01F0029S,01F0061S,42,138,2
2024/04/29 17:45,01F0029S,01F0061S,5,0,0
2024/04/29 17:45,01F0147N,01F0099N,31,404,78
2024/04/29 17:45,01F0147N,01F0099N,32,402,22
2024/04/29 17:45,01F0147N,01F0099N,41,282,3
2024/04/29 17:45,01F0147N,01F0099N,42,409,3
2024/04/29 17:45,01F0147N,01F0099N,5,398,6
2024/04/29 17:45,01H0174N,01F0099N,31,507,63
2024/04/29 17:45,01H0174N,01F0099N,32,514,21
2024/04/29 17:45,01H0174N,01F0099N,41,492,1
2024/04/29 17:45,01H0174N,01F0099N,42,566,2
2024/04/29 17:45,01H0174N,01F0099N,5,509,1
2024/04/29 17:45,03F0087S,01F0099N,31,259,1
2024/04/29 17:45,03F0087S,01F0099N,32,0,0
2024/04/29 17:45,03F0087S,01F0099N,41,3089,1
2024/04/29 17:45,03F0087S,01F0099N,42,0,0
2024/04/29 17:45,03F0087S,01F0099N,5,1963,1
2024/04/29 17:45,03F0116N,01F0099N,31,236,68
2024/04/29 17:45,03F0116N,01F0099N,32,233,29
2024/04/29 17:45,03F0116N,01F0099N,41,230,2
2024/04/29 17:45,03F0116N,01F0099N,42,207,3
2024/04/29 17:45,03F0116N,01F0099N,5,238,2
2024/04/29 17:45,01F0061S,01F0099S,31,149,195
2024/04/29 17:45,01F0061S,01F0099S,32,148,43
2024/04/29 17:45,01F0061S,01F0099S,41,161,10
2024/04/29 17:45,01F0061S,01F0099S,42,176,6
2024/04/29 17:45,01F0061S,01F0099S,5,199,2
2024/04/29 17:45,01F0153N,01F0147N,31,29,186
2024/04/29 17:45,01F0153N,01F0147N,32,30,53
2024/04/29 17:45,01F0153N,01F0147N,41,29,6
2024/04/29 17:45,01F0153N,01F0147N,42,30,18
2024/04/29 17:45,01F0153N,01F0147N,5,32,14
2024/04/29 17:45,01F0099S,01F0147S,31,187,72
2024/04/29 17:45,01F0099S,01F0147S,32,197,22
2024/04/29 17:45,01F0099S,01F0147S,41,206,9
2024/04/29 17:45,01F0099S,01F0147S,42,231,3
2024/04/29 17:45,01F0099S,01F0147S,5,0,0
2024/04/29 17:45,03F0087S,01F0147S,31,219,10
2024/04/29 17:45,03F0087S,01F0147S,32,219,2
2024/04/29 17:45,03F0087S,01F0147S,41,0,0
2024/04/29 17:45,03F0087S,01F0147S,42,0,0
2024/04/29 17:45,03F0087S,01F0147S,5,241,5
2024/04/29 17:45,03F0116N,01F0147S,31,230,19
2024/04/29 17:45,03F0116N,01F0147S,32,232,4
2024/04/29 17:45,03F0116N,01F0147S,41,239,1
2024/04/29 17:45,03F0116N,01F0147S,42,246,5
2024/04/29 17:45,03F0116N,01F0147S,5,0,0
2024/04/29 17:45,01F0213N,01F0153N,31,497,102
2024/04/29 17:45,01F0213N,01F0153N,32,498,30
2024/04/29 17:45,01F0213N,01F0153N,41,426,1
2024/04/29 17:45,01F0213N,01F0153N,42,508,7
2024/04/29 17:45,01F0213N,01F0153N,5,505,13
2024/04/29 17:45,01F0147S,01F0153S,31,23,135
2024/04/29 17:45,01F0147S,01F0153S,32,25,36
2024/04/29 17:45,01F0147S,01F0153S,41,26,13
2024/04/29 17:45,01F0147S,01F0153S,42,26,12
2024/04/29 17:45,01F0147S,01F0153S,5,25,6
2024/04/29 17:45,01F0153S,01F0182S,31,351,123
2024/04/29 17:45,01F0153S,01F0182S,32,355,36
2024/04/29 17:45,01F0153S,01F0182S,41,347,2
2024/04/29 17:45,01F0153S,01F0182S,42,365,8
2024/04/29 17:45,01F0153S,01F0182S,5,351,7
2024/04/29 17:45,01F0233N,01F0213N,31,83,122
2024/04/29 17:45,01F0233N,01F0213N,32,86,34
2024/04/29 17:45,01F0233N,01F0213N,41,84,5
2024/04/29 17:45,01F0233N,01F0213N,42,91,6
2024/04/29 17:45,01F0233N,01F0213N,5,86,9
2024/04/29 17:45,01F0256N,01F0233N,31,107,226
2024/04/29 17:45,01F0256N,01F0233N,32,111,55
2024/04/29 17:45,01F0256N,01F0233N,41,105,13
2024/04/29 17:45,01F0256N,01F0233N,42,103,4
2024/04/29 17:45,01F0256N,01F0233N,5,102,7
2024/04/29 17:45,01F0182S,01F0248S,31,819,164
2024/04/29 17:45,01F0182S,01F0248S,32,831,59
2024/04/29 17:45,01F0182S,01F0248S,41,863,1
2024/04/29 17:45,01F0182S,01F0248S,42,859,5
2024/04/29 17:45,01F0182S,01F0248S,5,826,3
2024/04/29 17:45,01F0293N,01F0256N,31,145,237
2024/04/29 17:45,01F0293N,01F0256N,32,147,60
2024/04/29 17:45,01F0293N,01F0256N,41,160,21
2024/04/29 17:45,01F0293N,01F0256N,42,152,9
2024/04/29 17:45,01F0293N,01F0256N,5,148,4
2024/04/29 17:45,01F0248S,01F0264S,31,74,283
2024/04/29 17:45,01F0248S,01F0264S,32,74,71
2024/04/29 17:45,01F0248S,01F0264S,41,84,2
2024/04/29 17:45,01F0248S,01F0264S,42,78,9
2024/04/29 17:45,01F0248S,01F0264S,5,70,5
2024/04/29 17:45,01F0340N,01F0293N,31,174,241
2024/04/29 17:45,01F0340N,01F0293N,32,173,48
2024/04/29 17:45,01F0340N,01F0293N,41,187,14
2024/04/29 17:45,01F0340N,01F0293N,42,191,6
2024/04/29 17:45,01F0340N,01F0293N,5,199,3
2024/04/29 17:45,01F0264S,01F0293S,31,115,288
2024/04/29 17:45,01F0264S,01F0293S,32,113,60
2024/04/29 17:45,01F0264S,01F0293S,41,117,5
2024/04/29 17:45,01F0264S,01F0293S,42,123,11
2024/04/29 17:45,01F0264S,01F0293S,5,134,5
2024/04/29 17:45,01F0293S,01F0339S,31,187,250
2024/04/29 17:45,01F0293S,01F0339S,32,187,51
2024/04/29 17:45,01F0293S,01F0339S,41,191,8
2024/04/29 17:45,01F0293S,01F0339S,42,205,7
2024/04/29 17:45,01F0293S,01F0339S,5,214,3
2024/04/29 17:45,01H0305S,01F0339S,31,145,99
2024/04/29 17:45,01H0305S,01F0339S,32,143,19
2024/04/29 17:45,01H0305S,01F0339S,41,155,1
2024/04/29 17:45,01H0305S,01F0339S,42,0,0
2024/04/29 17:45,01H0305S,01F0339S,5,0,0
2024/04/29 17:45,01F0376N,01F0340N,31,540,275
2024/04/29 17:45,01F0376N,01F0340N,32,543,87
2024/04/29 17:45,01F0376N,01F0340N,41,516,10
2024/04/29 17:45,01F0376N,01F0340N,42,596,5
2024/04/29 17:45,01F0376N,01F0340N,5,533,6
2024/04/29 17:45,01H0447N,01F0340N,31,987,118
2024/04/29 17:45,01H0447N,01F0340N,32,1001,35
2024/04/29 17:45,01H0447N,01F0340N,41,1032,3
2024/04/29 17:45,01H0447N,01F0340N,42,1048,1
2024/04/29 17:45,01H0447N,01F0340N,5,0,0
2024/04/29 17:45,01F0413N,01F0376N,31,781,130
2024/04/29 17:45,01F0413N,01F0376N,32,779,41
2024/04/29 17:45,01F0413N,01F0376N,41,762,3
2024/04/29 17:45,01F0413N,01F0376N,42,810,4
2024/04/29 17:45,01F0413N,01F0376N,5,768,2
2024/04/29 17:45,01F0339S,01F0376S,31,154,388
2024/04/29 17:45,01F0339S,01F0376S,32,155,91
2024/04/29 17:45,01F0339S,01F0376S,41,170,9
2024/04/29 17:45,01F0339S,01F0376S,42,163,11
2024/04/29 17:45,01F0339S,01F0376S,5,177,9
2024/04/29 17:45,01F0467N,01F0413N,31,478,150
2024/04/29 17:45,01F0467N,01F0413N,32,486,57
2024/04/29 17:45,01F0467N,01F0413N,41,461,3
2024/04/29 17:45,01F0467N,01F0413N,42,465,2
2024/04/29 17:45,01F0467N,01F0413N,5,501,3
2024/04/29 17:45,01F0376S,01F0413S,31,243,170
2024/04/29 17:45,01F0376S,01F0413S,32,244,60
2024/04/29 17:45,01F0376S,01F0413S,41,236,4
