時間,上游,下游,車種,車速,車流量
2024/04/29 13:40,01F0017N,01F0005N,31,48,53
2024/04/29 13:40,01F0017N,01F0005N,32,48,16
2024/04/29 13:40,01F0017N,01F0005N,41,54,3
2024/04/29 13:40,01F0017N,01F0005N,42,0,0
2024/04/29 13:40,01F0017N,01F0005N,5,0,0
2024/04/29 13:40,01F0029N,01F0017N,31,48,77
2024/04/29 13:40,01F0029N,01F0017N,32,48,18
2024/04/29 13:40,01F0029N,01F0017N,41,45,4
2024/04/29 13:40,01F0029N,01F0017N,42,51,2
2024/04/29 13:40,01F0029N,01F0017N,5,0,0
2024/04/29 13:40,01F0005S,01F0017S,31,50,67
2024/04/29 13:40,01F0005S,01F0017S,32,50,20
2024/04/29 13:40,01F0005S,01F0017S,41,52,3
2024/04/29 13:40,01F0005S,01F0017S,42,56,1
2024/04/29 13:40,01F0005S,01F0017S,5,0,0
2024/04/29 13:40,01F0061N,01F0029N,31,123,94
2024/04/29 13:40,01F0061N,01F0029N,32,125,32
2024/04/29 13:40,01F0061N,01F0029N,41,125,5
2024/04/29 13:40,01F0061N,01F0029N,42,124,2
2024/04/29 13:40,01F0061N,01F0029N,5,0,0
2024/04/29 13:40,01F0017S,01F0029S,31,49,84
2024/04/29 13:40,01F0017S,01F0029S,32,51,27
2024/04/29 13:40,01F0017S,01F0029S,41,49,2
2024/04/29 13:40,01F0017S,01F0029S,42,57,3
2024/04/29 13:40,01F0017S,01F0029S,5,56,4
2024/04/29 13:40,01F0099N,01F0061N,31,157,133
2024/04/29 13:40,01F0099N,01F0061N,32,156,58
2024/04/29 13:40,01F0099N,01F0061N,41,169,7
2024/04/29 13:40,01F0099N,01F0061N,42,182,5
2024/04/29 13:40,01F0099N,01F0061N,5,182,11
2024/04/29 13:40,01F0029S,01F0061S,31,129,99
2024/04/29 13:40,01F0029S,01F0061S,32,135,43
2024/04/29 13:40,01F0029S,01F0061S,41,142,3
2024/04/29 13:40,01F0029S,01F0061S,42,130,5
2024/04/29 13:40,01F0029S,01F0061S,5,145,4
2024/04/29 13:40,01F0147N,01F0099N,31,192,71
2024/04/29 13:40,01F0147N,01F0099N,32,198,27
2024/04/29 13:40,01F0147N,01F0099N,41,211,4
2024/04/29 13:40,01F0147N,01F0099N,42,207,8
2024/04/29 13:40,01F0147N,01F0099N,5,202,9
2024/04/29 13:40,01H0174N,01F0099N,31,288,44
2024/04/29 13:40,01H0174N,01F0099N,32,292,17
2024/04/29 13:40,01H0174N,01F0099N,41,0,0
2024/04/29 13:40,01H0174N,01F0099N,42,0,0
2024/04/29 13:40,01H0174N,01F0099N,5,0,0
2024/04/29 13:40,03F0087S,01F0099N,31,0,0
2024/04/29 13:40,03F0087S,01F0099N,32,2562,1
2024/04/29 13:40,03F0087S,01F0099N,41,0,0
2024/04/29 13:40,03F0087S,01F0099N,42,0,0
2024/04/29 13:40,03F0087S,01F0099N,5,0,0
2024/04/29 13:40,03F0116N,01F0099N,31,101,47
2024/04/29 13:40,03F0116N,01F0099N,32,98,24
2024/04/29 13:40,03F0116N,01F0099N,41,0,0
2024/04/29 13:40,03F0116N,01F0099N,42,103,2
2024/04/29 13:40,03F0116N,01F0099N,5,103,10
2024/04/29 13:40,01F0061S,01F0099S,31,155,159
2024/04/29 13:40,01F0061S,01F0099S,32,156,50
2024/04/29 13:40,01F0061S,01F0099S,41,174,6
2024/04/29 13:40,01F0061S,01F0099S,42,183,9
2024/04/29 13:40,01F0061S,01F0099S,5,183,7
2024/04/29 13:40,01F0153N,01F0147N,31,25,121
2024/04/29 13:40,01F0153N,01F0147N,32,26,49
2024/04/29 13:40,01F0153N,01F0147N,41,25,3
2024/04/29 13:40,01F0153N,01F0147N,42,26,22
2024/04/29 13:40,01F0153N,01F0147N,5,25,15
2024/04/29 13:40,01F0099S,01F0147S,31,199,74
2024/04/29 13:40,01F0099S,01F0147S,32,201,22
2024/04/29 13:40,01F0099S,01F0147S,41,221,2
2024/04/29 13:40,01F0099S,01F0147S,42,217,12
2024/04/29 13:40,01F0099S,01F0147S,5,223,17
2024/04/29 13:40,03F0087S,01F0147S,31,246,9
2024/04/29 13:40,03F0087S,01F0147S,32,234,5
2024/04/29 13:40,03F0087S,01F0147S,41,0,0
2024/04/29 13:40,03F0087S,01F0147S,42,262,2
2024/04/29 13:40,03F0087S,01F0147S,5,261,7
2024/04/29 13:40,03F0116N,01F0147S,31,228,19
2024/04/29 13:40,03F0116N,01F0147S,32,231,12
2024/04/29 13:40,03F0116N,01F0147S,41,0,0
2024/04/29 13:40,03F0116N,01F0147S,42,235,2
2024/04/29 13:40,03F0116N,01F0147S,5,0,0
2024/04/29 13:40,01F0213N,01F0153N,31,346,77
2024/04/29 13:40,01F0213N,01F0153N,32,347,43
2024/04/29 13:40,01F0213N,01F0153N,41,356,2
2024/04/29 13:40,01F0213N,01F0153N,42,353,16
2024/04/29 13:40,01F0213N,01F0153N,5,351,14
2024/04/29 13:40,01F0147S,01F0153S,31,25,137
2024/04/29 13:40,01F0147S,01F0153S,32,25,54
2024/04/29 13:40,01F0147S,01F0153S,41,27,2
2024/04/29 13:40,01F0147S,01F0153S,42,27,21
2024/04/29 13:40,01F0147S,01F0153S,5,25,27
2024/04/29 13:40,01F0153S,01F0182S,31,131,116
2024/04/29 13:40,01F0153S,01F0182S,32,132,50
2024/04/29 13:40,01F0153S,01F0182S,41,148,2
2024/04/29 13:40,01F0153S,01F0182S,42,138,23
2024/04/29 13:40,01F0153S,01F0182S,5,138,32
2024/04/29 13:40,01F0233N,01F0213N,31,190,85
2024/04/29 13:40,01F0233N,01F0213N,32,193,30
2024/04/29 13:40,01F0233N,01F0213N,41,192,2
2024/04/29 13:40,01F0233N,01F0213N,42,187,12
2024/04/29 13:40,01F0233N,01F0213N,5,188,23
2024/04/29 13:40,01F0256N,01F0233N,31,202,242
2024/04/29 13:40,01F0256N,01F0233N,32,200,77
2024/04/29 13:40,01F0256N,01F0233N,41,183,3
2024/04/29 13:40,01F0256N,01F0233N,42,184,20
2024/04/29 13:40,01F0256N,01F0233N,5,171,14
2024/04/29 13:40,01F0182S,01F0248S,31,343,80
2024/04/29 13:40,01F0182S,01F0248S,32,342,44
2024/04/29 13:40,01F0182S,01F0248S,41,338,1
2024/04/29 13:40,01F0182S,01F0248S,42,355,19
2024/04/29 13:40,01F0182S,01F0248S,5,333,13
2024/04/29 13:40,01F0293N,01F0256N,31,157,218
2024/04/29 13:40,01F0293N,01F0256N,32,161,59
2024/04/29 13:40,01F0293N,01F0256N,41,175,5
2024/04/29 13:40,01F0293N,01F0256N,42,165,25
2024/04/29 13:40,01F0293N,01F0256N,5,163,21
2024/04/29 13:40,01F0248S,01F0264S,31,64,189
2024/04/29 13:40,01F0248S,01F0264S,32,67,74
2024/04/29 13:40,01F0248S,01F0264S,41,62,7
2024/04/29 13:40,01F0248S,01F0264S,42,65,19
