時間,上游,下游,車種,車速,車流量
2024/04/29 11:35,01F0017N,01F0005N,31,48,67
2024/04/29 11:35,01F0017N,01F0005N,32,49,21
2024/04/29 11:35,01F0017N,01F0005N,41,47,1
2024/04/29 11:35,01F0017N,01F0005N,42,101,4
2024/04/29 11:35,01F0017N,01F0005N,5,0,0
2024/04/29 11:35,01F0029N,01F0017N,31,48,90
2024/04/29 11:35,01F0029N,01F0017N,32,49,25
2024/04/29 11:35,01F0029N,01F0017N,41,47,2
2024/04/29 11:35,01F0029N,01F0017N,42,51,9
2024/04/29 11:35,01F0029N,01F0017N,5,52,6
2024/04/29 11:35,01F0005S,01F0017S,31,47,49
2024/04/29 11:35,01F0005S,01F0017S,32,50,18
2024/04/29 11:35,01F0005S,01F0017S,41,53,1
2024/04/29 11:35,01F0005S,01F0017S,42,0,0
2024/04/29 11:35,01F0005S,01F0017S,5,0,0
2024/04/29 11:35,01F0061N,01F0029N,31,129,115
2024/04/29 11:35,01F0061N,01F0029N,32,130,31
2024/04/29 11:35,01F0061N,01F0029N,41,129,3
2024/04/29 11:35,01F0061N,01F0029N,42,133,8
2024/04/29 11:35,01F0061N,01F0029N,5,133,6
2024/04/29 11:35,01F0017S,01F0029S,31,46,63
2024/04/29 11:35,01F0017S,01F0029S,32,51,23
2024/04/29 11:35,01F0017S,01F0029S,41,50,4
2024/04/29 11:35,01F0017S,01F0029S,42,51,6
2024/04/29 11:35,01F0017S,01F0029S,5,58,1
2024/04/29 11:35,01F0099N,01F0061N,31,270,154
2024/04/29 11:35,01F0099N,01F0061N,32,275,47
2024/04/29 11:35,01F0099N,01F0061N,41,257,7
2024/04/29 11:35,01F0099N,01F0061N,42,285,10
2024/04/29 11:35,01F0099N,01F0061N,5,290,13
2024/04/29 11:35,01F0029S,01F0061S,31,126,87
2024/04/29 11:35,01F0029S,01F0061S,32,126,30
2024/04/29 11:35,01F0029S,01F0061S,41,126,1
2024/04/29 11:35,01F0029S,01F0061S,42,148,5
2024/04/29 11:35,01F0029S,01F0061S,5,154,3
2024/04/29 11:35,01F0147N,01F0099N,31,224,72
2024/04/29 11:35,01F0147N,01F0099N,32,234,23
2024/04/29 11:35,01F0147N,01F0099N,41,224,10
