時間,上游,下游,車種,車速,車流量
2024/04/29 19:35,01F0017N,01F0005N,31,51,77
2024/04/29 19:35,01F0017N,01F0005N,32,50,17
2024/04/29 19:35,01F0017N,01F0005N,41,47,3
2024/04/29 19:35,01F0017N,01F0005N,42,0,0
2024/04/29 19:35,01F0017N,01F0005N,5,0,0
2024/04/29 19:35,01F0029N,01F0017N,31,52,119
2024/04/29 19:35,01F0029N,01F0017N,32,50,20
2024/04/29 19:35,01F0029N,01F0017N,41,51,12
2024/04/29 19:35,01F0029N,01F0017N,42,53,2
2024/04/29 19:35,01F0029N,01F0017N,5,0,0
2024/04/29 19:35,01F0005S,01F0017S,31,51,45
2024/04/29 19:35,01F0005S,01F0017S,32,51,7
2024/04/29 19:35,01F0005S,01F0017S,41,54,2
2024/04/29 19:35,01F0005S,01F0017S,42,0,0
2024/04/29 19:35,01F0005S,01F0017S,5,0,0
2024/04/29 19:35,01F0061N,01F0029N,31,130,134
2024/04/29 19:35,01F0061N,01F0029N,32,131,22
2024/04/29 19:35,01F0061N,01F0029N,41,126,11
2024/04/29 19:35,01F0061N,01F0029N,42,140,2
2024/04/29 19:35,01F0061N,01F0029N,5,0,0
2024/04/29 19:35,01F0017S,01F0029S,31,48,55
2024/04/29 19:35,01F0017S,01F0029S,32,50,17
2024/04/29 19:35,01F0017S,01F0029S,41,53,4
2024/04/29 19:35,01F0017S,01F0029S,42,0,0
2024/04/29 19:35,01F0017S,01F0029S,5,0,0
2024/04/29 19:35,01F0099N,01F0061N,31,255,216
2024/04/29 19:35,01F0099N,01F0061N,32,253,42
2024/04/29 19:35,01F0099N,01F0061N,41,245,11
2024/04/29 19:35,01F0099N,01F0061N,42,269,3
2024/04/29 19:35,01F0099N,01F0061N,5,290,3
2024/04/29 19:35,01F0029S,01F0061S,31,125,80
2024/04/29 19:35,01F0029S,01F0061S,32,124,14
2024/04/29 19:35,01F0029S,01F0061S,41,137,3
2024/04/29 19:35,01F0029S,01F0061S,42,0,0
2024/04/29 19:35,01F0029S,01F0061S,5,0,0
2024/04/29 19:35,01F0147N,01F0099N,31,269,78
2024/04/29 19:35,01F0147N,01F0099N,32,268,13
2024/04/29 19:35,01F0147N,01F0099N,41,261,7
2024/04/29 19:35,01F0147N,01F0099N,42,261,2
2024/04/29 19:35,01F0147N,01F0099N,5,284,1
2024/04/29 19:35,01H0174N,01F0099N,31,397,70
2024/04/29 19:35,01H0174N,01F0099N,32,402,19
2024/04/29 19:35,01H0174N,01F0099N,41,355,1
2024/04/29 19:35,01H0174N,01F0099N,42,0,0
2024/04/29 19:35,01H0174N,01F0099N,5,0,0
2024/04/29 19:35,03F0087S,01F0099N,31,0,0
2024/04/29 19:35,03F0087S,01F0099N,32,0,0
2024/04/29 19:35,03F0087S,01F0099N,41,3312,2
2024/04/29 19:35,03F0087S,01F0099N,42,0,0
2024/04/29 19:35,03F0087S,01F0099N,5,0,0
2024/04/29 19:35,03F0116N,01F0099N,31,155,68
2024/04/29 19:35,03F0116N,01F0099N,32,154,13
2024/04/29 19:35,03F0116N,01F0099N,41,133,3
2024/04/29 19:35,03F0116N,01F0099N,42,129,2
2024/04/29 19:35,03F0116N,01F0099N,5,114,3
2024/04/29 19:35,01F0061S,01F0099S,31,150,128
2024/04/29 19:35,01F0061S,01F0099S,32,157,23
2024/04/29 19:35,01F0061S,01F0099S,41,164,12
2024/04/29 19:35,01F0061S,01F0099S,42,154,5
2024/04/29 19:35,01F0061S,01F0099S,5,169,6
2024/04/29 19:35,01F0153N,01F0147N,31,26,155
2024/04/29 19:35,01F0153N,01F0147N,32,26,27
2024/04/29 19:35,01F0153N,01F0147N,41,28,3
2024/04/29 19:35,01F0153N,01F0147N,42,27,8
2024/04/29 19:35,01F0153N,01F0147N,5,30,6
2024/04/29 19:35,01F0099S,01F0147S,31,192,67
2024/04/29 19:35,01F0099S,01F0147S,32,195,9
2024/04/29 19:35,01F0099S,01F0147S,41,200,11
2024/04/29 19:35,01F0099S,01F0147S,42,217,1
2024/04/29 19:35,01F0099S,01F0147S,5,245,1
2024/04/29 19:35,03F0087S,01F0147S,31,213,7
2024/04/29 19:35,03F0087S,01F0147S,32,0,0
2024/04/29 19:35,03F0087S,01F0147S,41,0,0
2024/04/29 19:35,03F0087S,01F0147S,42,0,0
2024/04/29 19:35,03F0087S,01F0147S,5,0,0
2024/04/29 19:35,03F0116N,01F0147S,31,217,28
2024/04/29 19:35,03F0116N,01F0147S,32,214,10
2024/04/29 19:35,03F0116N,01F0147S,41,0,0
2024/04/29 19:35,03F0116N,01F0147S,42,224,1
2024/04/29 19:35,03F0116N,01F0147S,5,0,0
2024/04/29 19:35,01F0213N,01F0153N,31,259,106
2024/04/29 19:35,01F0213N,01F0153N,32,258,20
2024/04/29 19:35,01F0213N,01F0153N,41,0,0
2024/04/29 19:35,01F0213N,01F0153N,42,298,5
2024/04/29 19:35,01F0213N,01F0153N,5,269,8
2024/04/29 19:35,01F0147S,01F0153S,31,23,135
2024/04/29 19:35,01F0147S,01F0153S,32,24,27
2024/04/29 19:35,01F0147S,01F0153S,41,23,10
2024/04/29 19:35,01F0147S,01F0153S,42,25,3
2024/04/29 19:35,01F0147S,01F0153S,5,25,2
2024/04/29 19:35,01F0153S,01F0182S,31,121,124
2024/04/29 19:35,01F0153S,01F0182S,32,120,14
2024/04/29 19:35,01F0153S,01F0182S,41,115,5
2024/04/29 19:35,01F0153S,01F0182S,42,132,4
2024/04/29 19:35,01F0153S,01F0182S,5,0,0
2024/04/29 19:35,01F0233N,01F0213N,31,85,96
2024/04/29 19:35,01F0233N,01F0213N,32,89,17
2024/04/29 19:35,01F0233N,01F0213N,41,98,3
2024/04/29 19:35,01F0233N,01F0213N,42,91,6
2024/04/29 19:35,01F0233N,01F0213N,5,85,8
2024/04/29 19:35,01F0256N,01F0233N,31,102,214
2024/04/29 19:35,01F0256N,01F0233N,32,96,25
2024/04/29 19:35,01F0256N,01F0233N,41,124,3
2024/04/29 19:35,01F0256N,01F0233N,42,102,8
2024/04/29 19:35,01F0256N,01F0233N,5,95,10
2024/04/29 19:35,01F0182S,01F0248S,31,508,169
2024/04/29 19:35,01F0182S,01F0248S,32,516,38
2024/04/29 19:35,01F0182S,01F0248S,41,545,1
2024/04/29 19:35,01F0182S,01F0248S,42,542,4
2024/04/29 19:35,01F0182S,01F0248S,5,532,8
2024/04/29 19:35,01F0293N,01F0256N,31,146,225
2024/04/29 19:35,01F0293N,01F0256N,32,151,34
2024/04/29 19:35,01F0293N,01F0256N,41,168,11
2024/04/29 19:35,01F0293N,01F0256N,42,166,12
2024/04/29 19:35,01F0293N,01F0256N,5,159,8
2024/04/29 19:35,01F0248S,01F0264S,31,69,270
2024/04/29 19:35,01F0248S,01F0264S,32,68,59
2024/04/29 19:35,01F0248S,01F0264S,41,77,3
2024/04/29 19:35,01F0248S,01F0264S,42,67,6
2024/04/29 19:35,01F0248S,01F0264S,5,70,7
2024/04/29 19:35,01F0340N,01F0293N,31,187,224
2024/04/29 19:35,01F0340N,01F0293N,32,186,39
2024/04/29 19:35,01F0340N,01F0293N,41,197,16
2024/04/29 19:35,01F0340N,01F0293N,42,222,4
2024/04/29 19:35,01F0340N,01F0293N,5,216,5
2024/04/29 19:35,01F0264S,01F0293S,31,118,290
2024/04/29 19:35,01F0264S,01F0293S,32,117,58
2024/04/29 19:35,01F0264S,01F0293S,41,122,9
2024/04/29 19:35,01F0264S,01F0293S,42,121,7
2024/04/29 19:35,01F0264S,01F0293S,5,111,3
2024/04/29 19:35,01F0293S,01F0339S,31,188,207
2024/04/29 19:35,01F0293S,01F0339S,32,192,41
2024/04/29 19:35,01F0293S,01F0339S,41,195,11
2024/04/29 19:35,01F0293S,01F0339S,42,203,7
2024/04/29 19:35,01F0293S,01F0339S,5,197,2
2024/04/29 19:35,01H0305S,01F0339S,31,157,133
2024/04/29 19:35,01H0305S,01F0339S,32,158,21
2024/04/29 19:35,01H0305S,01F0339S,41,167,2
2024/04/29 19:35,01H0305S,01F0339S,42,0,0
2024/04/29 19:35,01H0305S,01F0339S,5,0,0
2024/04/29 19:35,01F0376N,01F0340N,31,193,343
2024/04/29 19:35,01F0376N,01F0340N,32,215,87
2024/04/29 19:35,01F0376N,01F0340N,41,574,18
2024/04/29 19:35,01F0376N,01F0340N,42,512,8
2024/04/29 19:35,01F0376N,01F0340N,5,196,8
2024/04/29 19:35,01H0447N,01F0340N,31,458,75
2024/04/29 19:35,01H0447N,01F0340N,32,493,19
2024/04/29 19:35,01H0447N,01F0340N,41,468,4
2024/04/29 19:35,01H0447N,01F0340N,42,631,1
2024/04/29 19:35,01H0447N,01F0340N,5,0,0
2024/04/29 19:35,01F0413N,01F0376N,31,144,141
2024/04/29 19:35,01F0413N,01F0376N,32,144,38
2024/04/29 19:35,01F0413N,01F0376N,41,165,7
2024/04/29 19:35,01F0413N,01F0376N,42,178,5
2024/04/29 19:35,01F0413N,01F0376N,5,163,4
2024/04/29 19:35,01F0339S,01F0376S,31,157,342
2024/04/29 19:35,01F0339S,01F0376S,32,157,70
2024/04/29 19:35,01F0339S,01F0376S,41,196,9
2024/04/29 19:35,01F0339S,01F0376S,42,161,10
2024/04/29 19:35,01F0339S,01F0376S,5,171,5
2024/04/29 19:35,01F0467N,01F0413N,31,204,134
2024/04/29 19:35,01F0467N,01F0413N,32,203,35
2024/04/29 19:35,01F0467N,01F0413N,41,232,7
2024/04/29 19:35,01F0467N,01F0413N,42,237,7
2024/04/29 19:35,01F0467N,01F0413N,5,305,2
2024/04/29 19:35,01F0376S,01F0413S,31,278,218
2024/04/29 19:35,01F0376S,01F0413S,32,274,43
2024/04/29 19:35,01F0376S,01F0413S,41,270,2
2024/04/29 19:35,01F0376S,01F0413S,42,261,9
2024/04/29 19:35,01F0376S,01F0413S,5,265,6
2024/04/29 19:35,01F0492N,01F0467N,31,94,124
2024/04/29 19:35,01F0492N,01F0467N,32,95,36
2024/04/29 19:35,01F0492N,01F0467N,41,102,2
2024/04/29 19:35,01F0492N,01F0467N,42,104,9
2024/04/29 19:35,01F0492N,01F0467N,5,106,5
2024/04/29 19:35,01F0413S,01F0467S,31,231,239
2024/04/29 19:35,01F0413S,01F0467S,32,232,39
2024/04/29 19:35,01F0413S,01F0467S,41,239,11
2024/04/29 19:35,01F0413S,01F0467S,42,245,7
2024/04/29 19:35,01F0413S,01F0467S,5,235,4
2024/04/29 19:35,01F0511N,01F0492N,31,67,140
2024/04/29 19:35,01F0511N,01F0492N,32,69,33
2024/04/29 19:35,01F0511N,01F0492N,41,67,5
2024/04/29 19:35,01F0511N,01F0492N,42,73,11
2024/04/29 19:35,01F0511N,01F0492N,5,77,3
2024/04/29 19:35,01F0467S,01F0492S,31,94,207
2024/04/29 19:35,01F0467S,01F0492S,32,97,38
2024/04/29 19:35,01F0467S,01F0492S,41,97,3
2024/04/29 19:35,01F0467S,01F0492S,42,98,12
2024/04/29 19:35,01F0467S,01F0492S,5,105,4
2024/04/29 19:35,01F0532N,01F0511N,31,82,188
2024/04/29 19:35,01F0532N,01F0511N,32,84,37
2024/04/29 19:35,01F0532N,01F0511N,41,81,1
2024/04/29 19:35,01F0532N,01F0511N,42,92,13
2024/04/29 19:35,01F0532N,01F0511N,5,94,5
2024/04/29 19:35,03F0525S,01F0511N,31,605,16
2024/04/29 19:35,03F0525S,01F0511N,32,629,7
2024/04/29 19:35,03F0525S,01F0511N,41,0,0
2024/04/29 19:35,03F0525S,01F0511N,42,696,2
2024/04/29 19:35,03F0525S,01F0511N,5,0,0
2024/04/29 19:35,03F0559N,01F0511N,31,581,14
2024/04/29 19:35,03F0559N,01F0511N,32,604,1
2024/04/29 19:35,03F0559N,01F0511N,41,0,0
2024/04/29 19:35,03F0559N,01F0511N,42,0,0
2024/04/29 19:35,03F0559N,01F0511N,5,0,0
2024/04/29 19:35,01F0492S,01F0511S,31,77,210
2024/04/29 19:35,01F0492S,01F0511S,32,71,37
2024/04/29 19:35,01F0492S,01F0511S,41,75,4
2024/04/29 19:35,01F0492S,01F0511S,42,78,13
2024/04/29 19:35,01F0492S,01F0511S,5,82,5
2024/04/29 19:35,01F0532S,01F0532N,31,2196,10
2024/04/29 19:35,01F0532S,01F0532N,32,0,0
2024/04/29 19:35,01F0532S,01F0532N,41,1203,1
2024/04/29 19:35,01F0532S,01F0532N,42,1397,2
2024/04/29 19:35,01F0532S,01F0532N,5,0,0
2024/04/29 19:35,01F0557N,01F0532N,31,98,270
2024/04/29 19:35,01F0557N,01F0532N,32,103,54
2024/04/29 19:35,01F0557N,01F0532N,41,95,1
2024/04/29 19:35,01F0557N,01F0532N,42,106,16
2024/04/29 19:35,01F0557N,01F0532N,5,122,6
2024/04/29 19:35,01F0511S,01F0532S,31,83,170
2024/04/29 19:35,01F0511S,01F0532S,32,82,31
2024/04/29 19:35,01F0511S,01F0532S,41,90,6
2024/04/29 19:35,01F0511S,01F0532S,42,91,13
2024/04/29 19:35,01F0511S,01F0532S,5,93,5
2024/04/29 19:35,03F0525S,01F0532S,31,614,10
2024/04/29 19:35,03F0525S,01F0532S,32,636,2
2024/04/29 19:35,03F0525S,01F0532S,41,655,1
2024/04/29 19:35,03F0525S,01F0532S,42,0,0
2024/04/29 19:35,03F0525S,01F0532S,5,0,0
2024/04/29 19:35,03F0559N,01F0532S,31,2334,3
2024/04/29 19:35,03F0559N,01F0532S,32,549,1
2024/04/29 19:35,03F0559N,01F0532S,41,0,0
2024/04/29 19:35,03F0559N,01F0532S,42,0,0
2024/04/29 19:35,03F0559N,01F0532S,5,0,0
2024/04/29 19:35,01F0584N,01F0557N,31,102,161
2024/04/29 19:35,01F0584N,01F0557N,32,106,39
2024/04/29 19:35,01F0584N,01F0557N,41,111,7
2024/04/29 19:35,01F0584N,01F0557N,42,118,13
2024/04/29 19:35,01F0584N,01F0557N,5,112,3
2024/04/29 19:35,01F0532S,01F0557S,31,101,233
2024/04/29 19:35,01F0532S,01F0557S,32,109,41
2024/04/29 19:35,01F0532S,01F0557S,41,111,10
2024/04/29 19:35,01F0532S,01F0557S,42,107,20
2024/04/29 19:35,01F0532S,01F0557S,5,104,4
2024/04/29 19:35,01F0557N,01F0557S,31,2423,6
2024/04/29 19:35,01F0557N,01F0557S,32,2400,4
2024/04/29 19:35,01F0557N,01F0557S,41,2225,3
2024/04/29 19:35,01F0557N,01F0557S,42,0,0
2024/04/29 19:35,01F0557N,01F0557S,5,2243,1
2024/04/29 19:35,01F0557S,01F0578S,31,81,143
2024/04/29 19:35,01F0557S,01F0578S,32,82,36
2024/04/29 19:35,01F0557S,01F0578S,41,95,8
2024/04/29 19:35,01F0557S,01F0578S,42,90,20
2024/04/29 19:35,01F0557S,01F0578S,5,89,4
2024/04/29 19:35,01F0633N,01F0584N,31,185,130
2024/04/29 19:35,01F0633N,01F0584N,32,197,39
2024/04/29 19:35,01F0633N,01F0584N,41,203,2
2024/04/29 19:35,01F0633N,01F0584N,42,210,11
2024/04/29 19:35,01F0633N,01F0584N,5,206,6
2024/04/29 19:35,01H0608N,01F0584N,31,90,50
2024/04/29 19:35,01H0608N,01F0584N,32,94,9
2024/04/29 19:35,01H0608N,01F0584N,41,93,2
2024/04/29 19:35,01H0608N,01F0584N,42,0,0
2024/04/29 19:35,01H0608N,01F0584N,5,0,0
2024/04/29 19:35,01F0664N,01F0633N,31,115,148
2024/04/29 19:35,01F0664N,01F0633N,32,120,35
2024/04/29 19:35,01F0664N,01F0633N,41,0,0
2024/04/29 19:35,01F0664N,01F0633N,42,135,7
2024/04/29 19:35,01F0664N,01F0633N,5,130,7
2024/04/29 19:35,01F0578S,01F0633S,31,219,113
2024/04/29 19:35,01F0578S,01F0633S,32,232,24
2024/04/29 19:35,01F0578S,01F0633S,41,247,3
2024/04/29 19:35,01F0578S,01F0633S,42,255,10
2024/04/29 19:35,01F0578S,01F0633S,5,243,10
2024/04/29 19:35,01H0579S,01F0633S,31,211,22
2024/04/29 19:35,01H0579S,01F0633S,32,210,6
2024/04/29 19:35,01H0579S,01F0633S,41,0,0
2024/04/29 19:35,01H0579S,01F0633S,42,231,1
2024/04/29 19:35,01H0579S,01F0633S,5,0,0
2024/04/29 19:35,01F0681N,01F0664N,31,64,191
2024/04/29 19:35,01F0681N,01F0664N,32,64,39
2024/04/29 19:35,01F0681N,01F0664N,41,67,2
2024/04/29 19:35,01F0681N,01F0664N,42,71,11
2024/04/29 19:35,01F0681N,01F0664N,5,70,8
2024/04/29 19:35,01F0633S,01F0664S,31,116,120
2024/04/29 19:35,01F0633S,01F0664S,32,117,19
2024/04/29 19:35,01F0633S,01F0664S,41,146,2
2024/04/29 19:35,01F0633S,01F0664S,42,135,11
2024/04/29 19:35,01F0633S,01F0664S,5,138,7
2024/04/29 19:35,01F0699N,01F0681N,31,68,134
2024/04/29 19:35,01F0699N,01F0681N,32,68,29
2024/04/29 19:35,01F0699N,01F0681N,41,69,2
2024/04/29 19:35,01F0699N,01F0681N,42,73,11
2024/04/29 19:35,01F0699N,01F0681N,5,77,9
2024/04/29 19:35,01F0664S,01F0681S,31,63,142
2024/04/29 19:35,01F0664S,01F0681S,32,62,20
2024/04/29 19:35,01F0664S,01F0681S,41,0,0
2024/04/29 19:35,01F0664S,01F0681S,42,68,12
2024/04/29 19:35,01F0664S,01F0681S,5,74,7
2024/04/29 19:35,01F0750N,01F0699N,31,185,165
2024/04/29 19:35,01F0750N,01F0699N,32,189,36
2024/04/29 19:35,01F0750N,01F0699N,41,211,3
2024/04/29 19:35,01F0750N,01F0699N,42,206,8
