時間,上游,下游,車種,車速,車流量
2024/04/29 19:10,01F0017N,01F0005N,31,52,79
2024/04/29 19:10,01F0017N,01F0005N,32,51,29
2024/04/29 19:10,01F0017N,01F0005N,41,55,8
2024/04/29 19:10,01F0017N,01F0005N,42,58,1
2024/04/29 19:10,01F0017N,01F0005N,5,0,0
2024/04/29 19:10,01F0029N,01F0017N,31,52,116
2024/04/29 19:10,01F0029N,01F0017N,32,54,24
2024/04/29 19:10,01F0029N,01F0017N,41,55,11
2024/04/29 19:10,01F0029N,01F0017N,42,54,2
2024/04/29 19:10,01F0029N,01F0017N,5,49,1
2024/04/29 19:10,01F0005S,01F0017S,31,51,48
2024/04/29 19:10,01F0005S,01F0017S,32,54,11
2024/04/29 19:10,01F0005S,01F0017S,41,48,5
2024/04/29 19:10,01F0005S,01F0017S,42,0,0
2024/04/29 19:10,01F0005S,01F0017S,5,0,0
2024/04/29 19:10,01F0061N,01F0029N,31,132,144
2024/04/29 19:10,01F0061N,01F0029N,32,133,23
2024/04/29 19:10,01F0061N,01F0029N,41,135,13
2024/04/29 19:10,01F0061N,01F0029N,42,143,3
2024/04/29 19:10,01F0061N,01F0029N,5,0,0
2024/04/29 19:10,01F0017S,01F0029S,31,47,54
2024/04/29 19:10,01F0017S,01F0029S,32,50,14
2024/04/29 19:10,01F0017S,01F0029S,41,48,4
2024/04/29 19:10,01F0017S,01F0029S,42,0,0
2024/04/29 19:10,01F0017S,01F0029S,5,0,0
2024/04/29 19:10,01F0099N,01F0061N,31,269,191
2024/04/29 19:10,01F0099N,01F0061N,32,275,42
2024/04/29 19:10,01F0099N,01F0061N,41,267,15
2024/04/29 19:10,01F0099N,01F0061N,42,262,3
2024/04/29 19:10,01F0099N,01F0061N,5,286,4
2024/04/29 19:10,01F0029S,01F0061S,31,128,98
2024/04/29 19:10,01F0029S,01F0061S,32,136,14
2024/04/29 19:10,01F0029S,01F0061S,41,134,7
2024/04/29 19:10,01F0029S,01F0061S,42,132,2
2024/04/29 19:10,01F0029S,01F0061S,5,133,1
2024/04/29 19:10,01F0147N,01F0099N,31,383,92
2024/04/29 19:10,01F0147N,01F0099N,32,382,23
2024/04/29 19:10,01F0147N,01F0099N,41,354,12
2024/04/29 19:10,01F0147N,01F0099N,42,344,4
2024/04/29 19:10,01F0147N,01F0099N,5,360,4
2024/04/29 19:10,01H0174N,01F0099N,31,548,66
2024/04/29 19:10,01H0174N,01F0099N,32,563,20
2024/04/29 19:10,01H0174N,01F0099N,41,473,3
2024/04/29 19:10,01H0174N,01F0099N,42,0,0
2024/04/29 19:10,01H0174N,01F0099N,5,0,0
2024/04/29 19:10,03F0087S,01F0099N,31,0,0
2024/04/29 19:10,03F0087S,01F0099N,32,0,0
2024/04/29 19:10,03F0087S,01F0099N,41,0,0
2024/04/29 19:10,03F0087S,01F0099N,42,0,0
2024/04/29 19:10,03F0087S,01F0099N,5,0,0
2024/04/29 19:10,03F0116N,01F0099N,31,168,67
2024/04/29 19:10,03F0116N,01F0099N,32,186,20
2024/04/29 19:10,03F0116N,01F0099N,41,180,1
2024/04/29 19:10,03F0116N,01F0099N,42,163,2
2024/04/29 19:10,03F0116N,01F0099N,5,156,1
2024/04/29 19:10,01F0061S,01F0099S,31,150,145
2024/04/29 19:10,01F0061S,01F0099S,32,169,28
2024/04/29 19:10,01F0061S,01F0099S,41,166,10
2024/04/29 19:10,01F0061S,01F0099S,42,172,6
2024/04/29 19:10,01F0061S,01F0099S,5,199,2
2024/04/29 19:10,01F0153N,01F0147N,31,32,179
2024/04/29 19:10,01F0153N,01F0147N,32,32,40
2024/04/29 19:10,01F0153N,01F0147N,41,33,9
2024/04/29 19:10,01F0153N,01F0147N,42,33,7
2024/04/29 19:10,01F0153N,01F0147N,5,32,9
2024/04/29 19:10,01F0099S,01F0147S,31,192,54
2024/04/29 19:10,01F0099S,01F0147S,32,202,9
2024/04/29 19:10,01F0099S,01F0147S,41,211,5
2024/04/29 19:10,01F0099S,01F0147S,42,0,0
2024/04/29 19:10,01F0099S,01F0147S,5,192,1
2024/04/29 19:10,03F0087S,01F0147S,31,239,7
2024/04/29 19:10,03F0087S,01F0147S,32,256,3
2024/04/29 19:10,03F0087S,01F0147S,41,0,0
2024/04/29 19:10,03F0087S,01F0147S,42,0,0
2024/04/29 19:10,03F0087S,01F0147S,5,238,1
2024/04/29 19:10,03F0116N,01F0147S,31,226,30
2024/04/29 19:10,03F0116N,01F0147S,32,222,8
2024/04/29 19:10,03F0116N,01F0147S,41,238,1
2024/04/29 19:10,03F0116N,01F0147S,42,240,1
2024/04/29 19:10,03F0116N,01F0147S,5,0,0
2024/04/29 19:10,01F0213N,01F0153N,31,313,72
2024/04/29 19:10,01F0213N,01F0153N,32,299,27
2024/04/29 19:10,01F0213N,01F0153N,41,0,0
