時間,上游,下游,車種,車速,車流量
2024/04/29 18:40,01F0017N,01F0005N,31,51,78
2024/04/29 18:40,01F0017N,01F0005N,32,51,16
2024/04/29 18:40,01F0017N,01F0005N,41,46,5
2024/04/29 18:40,01F0017N,01F0005N,42,0,0
2024/04/29 18:40,01F0017N,01F0005N,5,50,2
2024/04/29 18:40,01F0029N,01F0017N,31,50,129
2024/04/29 18:40,01F0029N,01F0017N,32,50,32
2024/04/29 18:40,01F0029N,01F0017N,41,46,4
2024/04/29 18:40,01F0029N,01F0017N,42,0,0
2024/04/29 18:40,01F0029N,01F0017N,5,0,0
2024/04/29 18:40,01F0005S,01F0017S,31,49,47
2024/04/29 18:40,01F0005S,01F0017S,32,52,16
2024/04/29 18:40,01F0005S,01F0017S,41,53,5
2024/04/29 18:40,01F0005S,01F0017S,42,0,0
2024/04/29 18:40,01F0005S,01F0017S,5,0,0
2024/04/29 18:40,01F0061N,01F0029N,31,129,150
2024/04/29 18:40,01F0061N,01F0029N,32,132,44
2024/04/29 18:40,01F0061N,01F0029N,41,128,7
2024/04/29 18:40,01F0061N,01F0029N,42,0,0
2024/04/29 18:40,01F0061N,01F0029N,5,0,0
2024/04/29 18:40,01F0017S,01F0029S,31,50,62
2024/04/29 18:40,01F0017S,01F0029S,32,50,16
2024/04/29 18:40,01F0017S,01F0029S,41,51,5
2024/04/29 18:40,01F0017S,01F0029S,42,53,1
2024/04/29 18:40,01F0017S,01F0029S,5,0,0
2024/04/29 18:40,01F0099N,01F0061N,31,265,193
2024/04/29 18:40,01F0099N,01F0061N,32,264,52
2024/04/29 18:40,01F0099N,01F0061N,41,251,16
2024/04/29 18:40,01F0099N,01F0061N,42,265,1
2024/04/29 18:40,01F0099N,01F0061N,5,0,0
2024/04/29 18:40,01F0029S,01F0061S,31,124,96
2024/04/29 18:40,01F0029S,01F0061S,32,127,19
2024/04/29 18:40,01F0029S,01F0061S,41,133,6
2024/04/29 18:40,01F0029S,01F0061S,42,127,1
2024/04/29 18:40,01F0029S,01F0061S,5,119,1
2024/04/29 18:40,01F0147N,01F0099N,31,521,81
2024/04/29 18:40,01F0147N,01F0099N,32,547,17
2024/04/29 18:40,01F0147N,01F0099N,41,464,13
2024/04/29 18:40,01F0147N,01F0099N,42,475,3
2024/04/29 18:40,01F0147N,01F0099N,5,530,1
2024/04/29 18:40,01H0174N,01F0099N,31,638,64
2024/04/29 18:40,01H0174N,01F0099N,32,643,14
2024/04/29 18:40,01H0174N,01F0099N,41,649,2
2024/04/29 18:40,01H0174N,01F0099N,42,527,1
2024/04/29 18:40,01H0174N,01F0099N,5,0,0
2024/04/29 18:40,03F0087S,01F0099N,31,1770,1
2024/04/29 18:40,03F0087S,01F0099N,32,0,0
2024/04/29 18:40,03F0087S,01F0099N,41,0,0
2024/04/29 18:40,03F0087S,01F0099N,42,0,0
2024/04/29 18:40,03F0087S,01F0099N,5,0,0
2024/04/29 18:40,03F0116N,01F0099N,31,302,78
2024/04/29 18:40,03F0116N,01F0099N,32,302,25
2024/04/29 18:40,03F0116N,01F0099N,41,291,1
2024/04/29 18:40,03F0116N,01F0099N,42,0,0
2024/04/29 18:40,03F0116N,01F0099N,5,309,2
2024/04/29 18:40,01F0061S,01F0099S,31,148,139
2024/04/29 18:40,01F0061S,01F0099S,32,153,30
2024/04/29 18:40,01F0061S,01F0099S,41,154,7
2024/04/29 18:40,01F0061S,01F0099S,42,158,2
2024/04/29 18:40,01F0061S,01F0099S,5,149,1
2024/04/29 18:40,01F0153N,01F0147N,31,32,182
2024/04/29 18:40,01F0153N,01F0147N,32,32,31
2024/04/29 18:40,01F0153N,01F0147N,41,34,11
2024/04/29 18:40,01F0153N,01F0147N,42,34,3
2024/04/29 18:40,01F0153N,01F0147N,5,32,8
2024/04/29 18:40,01F0099S,01F0147S,31,191,70
2024/04/29 18:40,01F0099S,01F0147S,32,189,11
2024/04/29 18:40,01F0099S,01F0147S,41,206,9
2024/04/29 18:40,01F0099S,01F0147S,42,210,4
2024/04/29 18:40,01F0099S,01F0147S,5,210,3
2024/04/29 18:40,03F0087S,01F0147S,31,199,7
2024/04/29 18:40,03F0087S,01F0147S,32,0,0
2024/04/29 18:40,03F0087S,01F0147S,41,0,0
2024/04/29 18:40,03F0087S,01F0147S,42,0,0
2024/04/29 18:40,03F0087S,01F0147S,5,226,1
2024/04/29 18:40,03F0116N,01F0147S,31,278,32
2024/04/29 18:40,03F0116N,01F0147S,32,263,8
2024/04/29 18:40,03F0116N,01F0147S,41,256,1
2024/04/29 18:40,03F0116N,01F0147S,42,0,0
2024/04/29 18:40,03F0116N,01F0147S,5,315,2
2024/04/29 18:40,01F0213N,01F0153N,31,441,99
2024/04/29 18:40,01F0213N,01F0153N,32,431,18
2024/04/29 18:40,01F0213N,01F0153N,41,0,0
2024/04/29 18:40,01F0213N,01F0153N,42,438,4
2024/04/29 18:40,01F0213N,01F0153N,5,440,9
2024/04/29 18:40,01F0147S,01F0153S,31,24,136
2024/04/29 18:40,01F0147S,01F0153S,32,24,26
2024/04/29 18:40,01F0147S,01F0153S,41,25,9
2024/04/29 18:40,01F0147S,01F0153S,42,26,3
2024/04/29 18:40,01F0147S,01F0153S,5,24,6
2024/04/29 18:40,01F0153S,01F0182S,31,239,98
2024/04/29 18:40,01F0153S,01F0182S,32,243,19
2024/04/29 18:40,01F0153S,01F0182S,41,248,4
2024/04/29 18:40,01F0153S,01F0182S,42,232,2
2024/04/29 18:40,01F0153S,01F0182S,5,239,1
2024/04/29 18:40,01F0233N,01F0213N,31,86,97
2024/04/29 18:40,01F0233N,01F0213N,32,89,31
2024/04/29 18:40,01F0233N,01F0213N,41,86,1
2024/04/29 18:40,01F0233N,01F0213N,42,101,6
2024/04/29 18:40,01F0233N,01F0213N,5,109,1
2024/04/29 18:40,01F0256N,01F0233N,31,112,215
2024/04/29 18:40,01F0256N,01F0233N,32,113,44
2024/04/29 18:40,01F0256N,01F0233N,41,119,6
2024/04/29 18:40,01F0256N,01F0233N,42,117,8
2024/04/29 18:40,01F0256N,01F0233N,5,113,7
2024/04/29 18:40,01F0182S,01F0248S,31,933,163
2024/04/29 18:40,01F0182S,01F0248S,32,910,40
2024/04/29 18:40,01F0182S,01F0248S,41,947,4
2024/04/29 18:40,01F0182S,01F0248S,42,951,7
2024/04/29 18:40,01F0182S,01F0248S,5,943,4
2024/04/29 18:40,01F0293N,01F0256N,31,163,261
2024/04/29 18:40,01F0293N,01F0256N,32,167,53
2024/04/29 18:40,01F0293N,01F0256N,41,173,11
2024/04/29 18:40,01F0293N,01F0256N,42,171,7
2024/04/29 18:40,01F0293N,01F0256N,5,170,4
2024/04/29 18:40,01F0248S,01F0264S,31,68,273
2024/04/29 18:40,01F0248S,01F0264S,32,71,46
2024/04/29 18:40,01F0248S,01F0264S,41,73,7
2024/04/29 18:40,01F0248S,01F0264S,42,69,9
2024/04/29 18:40,01F0248S,01F0264S,5,70,8
2024/04/29 18:40,01F0340N,01F0293N,31,183,209
2024/04/29 18:40,01F0340N,01F0293N,32,184,53
2024/04/29 18:40,01F0340N,01F0293N,41,197,12
2024/04/29 18:40,01F0340N,01F0293N,42,211,7
2024/04/29 18:40,01F0340N,01F0293N,5,0,0
2024/04/29 18:40,01F0264S,01F0293S,31,117,284
2024/04/29 18:40,01F0264S,01F0293S,32,122,63
2024/04/29 18:40,01F0264S,01F0293S,41,117,20
2024/04/29 18:40,01F0264S,01F0293S,42,124,9
2024/04/29 18:40,01F0264S,01F0293S,5,127,6
2024/04/29 18:40,01F0293S,01F0339S,31,197,234
2024/04/29 18:40,01F0293S,01F0339S,32,201,53
2024/04/29 18:40,01F0293S,01F0339S,41,214,14
2024/04/29 18:40,01F0293S,01F0339S,42,221,6
2024/04/29 18:40,01F0293S,01F0339S,5,222,5
2024/04/29 18:40,01H0305S,01F0339S,31,153,110
2024/04/29 18:40,01H0305S,01F0339S,32,151,20
2024/04/29 18:40,01H0305S,01F0339S,41,157,5
2024/04/29 18:40,01H0305S,01F0339S,42,0,0
2024/04/29 18:40,01H0305S,01F0339S,5,0,0
2024/04/29 18:40,01F0376N,01F0340N,31,489,317
2024/04/29 18:40,01F0376N,01F0340N,32,487,59
2024/04/29 18:40,01F0376N,01F0340N,41,447,16
2024/04/29 18:40,01F0376N,01F0340N,42,429,5
2024/04/29 18:40,01F0376N,01F0340N,5,477,6
2024/04/29 18:40,01H0447N,01F0340N,31,1038,97
2024/04/29 18:40,01H0447N,01F0340N,32,1126,24
2024/04/29 18:40,01H0447N,01F0340N,41,1009,5
2024/04/29 18:40,01H0447N,01F0340N,42,0,0
2024/04/29 18:40,01H0447N,01F0340N,5,0,0
