時間,上游,下游,車種,車速,車流量
2024/04/29 04:35,01F0017N,01F0005N,31,49,9
2024/04/29 04:35,01F0017N,01F0005N,32,38,3
2024/04/29 04:35,01F0017N,01F0005N,41,0,0
2024/04/29 04:35,01F0017N,01F0005N,42,0,0
2024/04/29 04:35,01F0017N,01F0005N,5,0,0
2024/04/29 04:35,01F0029N,01F0017N,31,49,11
2024/04/29 04:35,01F0029N,01F0017N,32,42,3
2024/04/29 04:35,01F0029N,01F0017N,41,0,0
2024/04/29 04:35,01F0029N,01F0017N,42,0,0
2024/04/29 04:35,01F0029N,01F0017N,5,0,0
2024/04/29 04:35,01F0005S,01F0017S,31,49,9
2024/04/29 04:35,01F0005S,01F0017S,32,45,3
2024/04/29 04:35,01F0005S,01F0017S,41,0,0
2024/04/29 04:35,01F0005S,01F0017S,42,42,1
2024/04/29 04:35,01F0005S,01F0017S,5,0,0
2024/04/29 04:35,01F0061N,01F0029N,31,127,12
2024/04/29 04:35,01F0061N,01F0029N,32,115,5
2024/04/29 04:35,01F0061N,01F0029N,41,0,0
2024/04/29 04:35,01F0061N,01F0029N,42,133,1
2024/04/29 04:35,01F0061N,01F0029N,5,0,0
2024/04/29 04:35,01F0017S,01F0029S,31,48,10
2024/04/29 04:35,01F0017S,01F0029S,32,48,2
2024/04/29 04:35,01F0017S,01F0029S,41,0,0
2024/04/29 04:35,01F0017S,01F0029S,42,44,1
2024/04/29 04:35,01F0017S,01F0029S,5,0,0
2024/04/29 04:35,01F0099N,01F0061N,31,131,14
2024/04/29 04:35,01F0099N,01F0061N,32,148,6
2024/04/29 04:35,01F0099N,01F0061N,41,0,0
2024/04/29 04:35,01F0099N,01F0061N,42,224,3
2024/04/29 04:35,01F0099N,01F0061N,5,160,3
2024/04/29 04:35,01F0029S,01F0061S,31,117,16
2024/04/29 04:35,01F0029S,01F0061S,32,119,5
2024/04/29 04:35,01F0029S,01F0061S,41,0,0
2024/04/29 04:35,01F0029S,01F0061S,42,0,0
2024/04/29 04:35,01F0029S,01F0061S,5,135,2
2024/04/29 04:35,01F0147N,01F0099N,31,183,3
2024/04/29 04:35,01F0147N,01F0099N,32,185,2
2024/04/29 04:35,01F0147N,01F0099N,41,0,0
2024/04/29 04:35,01F0147N,01F0099N,42,192,5
2024/04/29 04:35,01F0147N,01F0099N,5,200,4
2024/04/29 04:35,01H0174N,01F0099N,31,254,5
2024/04/29 04:35,01H0174N,01F0099N,32,270,1
2024/04/29 04:35,01H0174N,01F0099N,41,0,0
2024/04/29 04:35,01H0174N,01F0099N,42,0,0
2024/04/29 04:35,01H0174N,01F0099N,5,0,0
2024/04/29 04:35,03F0087S,01F0099N,31,200,1
2024/04/29 04:35,03F0087S,01F0099N,32,0,0
2024/04/29 04:35,03F0087S,01F0099N,41,0,0
2024/04/29 04:35,03F0087S,01F0099N,42,0,0
2024/04/29 04:35,03F0087S,01F0099N,5,0,0
2024/04/29 04:35,03F0116N,01F0099N,31,87,9
2024/04/29 04:35,03F0116N,01F0099N,32,92,2
2024/04/29 04:35,03F0116N,01F0099N,41,0,0
2024/04/29 04:35,03F0116N,01F0099N,42,95,2
2024/04/29 04:35,03F0116N,01F0099N,5,97,3
2024/04/29 04:35,01F0061S,01F0099S,31,134,17
2024/04/29 04:35,01F0061S,01F0099S,32,162,9
2024/04/29 04:35,01F0061S,01F0099S,41,0,0
2024/04/29 04:35,01F0061S,01F0099S,42,168,5
2024/04/29 04:35,01F0061S,01F0099S,5,215,10
2024/04/29 04:35,01F0153N,01F0147N,31,21,18
2024/04/29 04:35,01F0153N,01F0147N,32,19,3
2024/04/29 04:35,01F0153N,01F0147N,41,0,0
2024/04/29 04:35,01F0153N,01F0147N,42,21,4
2024/04/29 04:35,01F0153N,01F0147N,5,25,4
2024/04/29 04:35,01F0099S,01F0147S,31,163,2
2024/04/29 04:35,01F0099S,01F0147S,32,196,3
2024/04/29 04:35,01F0099S,01F0147S,41,0,0
2024/04/29 04:35,01F0099S,01F0147S,42,181,3
2024/04/29 04:35,01F0099S,01F0147S,5,200,7
