時間,上游,下游,車種,車速,車流量
2024/04/29 06:45,01F0017N,01F0005N,31,46,22
2024/04/29 06:45,01F0017N,01F0005N,32,47,9
2024/04/29 06:45,01F0017N,01F0005N,41,50,2
2024/04/29 06:45,01F0017N,01F0005N,42,0,0
2024/04/29 06:45,01F0017N,01F0005N,5,0,0
2024/04/29 06:45,01F0029N,01F0017N,31,46,35
2024/04/29 06:45,01F0029N,01F0017N,32,46,10
2024/04/29 06:45,01F0029N,01F0017N,41,48,2
2024/04/29 06:45,01F0029N,01F0017N,42,48,1
2024/04/29 06:45,01F0029N,01F0017N,5,47,3
2024/04/29 06:45,01F0005S,01F0017S,31,46,89
2024/04/29 06:45,01F0005S,01F0017S,32,47,18
2024/04/29 06:45,01F0005S,01F0017S,41,49,6
2024/04/29 06:45,01F0005S,01F0017S,42,56,2
2024/04/29 06:45,01F0005S,01F0017S,5,49,2
2024/04/29 06:45,01F0061N,01F0029N,31,119,40
2024/04/29 06:45,01F0061N,01F0029N,32,115,17
2024/04/29 06:45,01F0061N,01F0029N,41,126,2
2024/04/29 06:45,01F0061N,01F0029N,42,134,4
2024/04/29 06:45,01F0061N,01F0029N,5,125,2
2024/04/29 06:45,01F0017S,01F0029S,31,50,133
2024/04/29 06:45,01F0017S,01F0029S,32,51,28
2024/04/29 06:45,01F0017S,01F0029S,41,49,7
2024/04/29 06:45,01F0017S,01F0029S,42,57,2
2024/04/29 06:45,01F0017S,01F0029S,5,58,1
2024/04/29 06:45,01F0099N,01F0061N,31,142,88
2024/04/29 06:45,01F0099N,01F0061N,32,141,35
2024/04/29 06:45,01F0099N,01F0061N,41,168,2
2024/04/29 06:45,01F0099N,01F0061N,42,200,5
2024/04/29 06:45,01F0099N,01F0061N,5,180,10
2024/04/29 06:45,01F0029S,01F0061S,31,129,157
2024/04/29 06:45,01F0029S,01F0061S,32,128,56
2024/04/29 06:45,01F0029S,01F0061S,41,130,6
2024/04/29 06:45,01F0029S,01F0061S,42,127,2
2024/04/29 06:45,01F0029S,01F0061S,5,159,2
2024/04/29 06:45,01F0147N,01F0099N,31,172,32
2024/04/29 06:45,01F0147N,01F0099N,32,173,17
2024/04/29 06:45,01F0147N,01F0099N,41,177,1
2024/04/29 06:45,01F0147N,01F0099N,42,195,13
2024/04/29 06:45,01F0147N,01F0099N,5,193,8
