時間,上游,下游,車種,車速,車流量
2024/04/29 13:35,01F0017N,01F0005N,31,47,45
2024/04/29 13:35,01F0017N,01F0005N,32,51,11
2024/04/29 13:35,01F0017N,01F0005N,41,54,4
2024/04/29 13:35,01F0017N,01F0005N,42,0,0
2024/04/29 13:35,01F0017N,01F0005N,5,0,0
2024/04/29 13:35,01F0029N,01F0017N,31,45,65
2024/04/29 13:35,01F0029N,01F0017N,32,48,19
2024/04/29 13:35,01F0029N,01F0017N,41,49,7
2024/04/29 13:35,01F0029N,01F0017N,42,49,1
2024/04/29 13:35,01F0029N,01F0017N,5,52,2
2024/04/29 13:35,01F0005S,01F0017S,31,48,63
2024/04/29 13:35,01F0005S,01F0017S,32,48,18
2024/04/29 13:35,01F0005S,01F0017S,41,50,3
2024/04/29 13:35,01F0005S,01F0017S,42,0,0
2024/04/29 13:35,01F0005S,01F0017S,5,0,0
2024/04/29 13:35,01F0061N,01F0029N,31,120,80
2024/04/29 13:35,01F0061N,01F0029N,32,129,29
2024/04/29 13:35,01F0061N,01F0029N,41,130,6
2024/04/29 13:35,01F0061N,01F0029N,42,0,0
2024/04/29 13:35,01F0061N,01F0029N,5,139,3
2024/04/29 13:35,01F0017S,01F0029S,31,49,77
2024/04/29 13:35,01F0017S,01F0029S,32,50,26
2024/04/29 13:35,01F0017S,01F0029S,41,52,4
2024/04/29 13:35,01F0017S,01F0029S,42,50,3
2024/04/29 13:35,01F0017S,01F0029S,5,55,4
2024/04/29 13:35,01F0099N,01F0061N,31,159,147
2024/04/29 13:35,01F0099N,01F0061N,32,160,45
2024/04/29 13:35,01F0099N,01F0061N,41,161,7
2024/04/29 13:35,01F0099N,01F0061N,42,186,6
2024/04/29 13:35,01F0099N,01F0061N,5,199,12
2024/04/29 13:35,01F0029S,01F0061S,31,125,93
2024/04/29 13:35,01F0029S,01F0061S,32,126,30
2024/04/29 13:35,01F0029S,01F0061S,41,135,4
2024/04/29 13:35,01F0029S,01F0061S,42,128,6
2024/04/29 13:35,01F0029S,01F0061S,5,145,6
2024/04/29 13:35,01F0147N,01F0099N,31,188,72
2024/04/29 13:35,01F0147N,01F0099N,32,187,18
2024/04/29 13:35,01F0147N,01F0099N,41,200,4
2024/04/29 13:35,01F0147N,01F0099N,42,208,10
2024/04/29 13:35,01F0147N,01F0099N,5,203,9
2024/04/29 13:35,01H0174N,01F0099N,31,293,39
2024/04/29 13:35,01H0174N,01F0099N,32,306,14
2024/04/29 13:35,01H0174N,01F0099N,41,293,3
2024/04/29 13:35,01H0174N,01F0099N,42,0,0
2024/04/29 13:35,01H0174N,01F0099N,5,0,0
2024/04/29 13:35,03F0087S,01F0099N,31,0,0
2024/04/29 13:35,03F0087S,01F0099N,32,206,1
2024/04/29 13:35,03F0087S,01F0099N,41,0,0
2024/04/29 13:35,03F0087S,01F0099N,42,0,0
2024/04/29 13:35,03F0087S,01F0099N,5,0,0
2024/04/29 13:35,03F0116N,01F0099N,31,97,40
2024/04/29 13:35,03F0116N,01F0099N,32,100,19
2024/04/29 13:35,03F0116N,01F0099N,41,0,0
2024/04/29 13:35,03F0116N,01F0099N,42,118,1
2024/04/29 13:35,03F0116N,01F0099N,5,105,7
2024/04/29 13:35,01F0061S,01F0099S,31,152,165
2024/04/29 13:35,01F0061S,01F0099S,32,154,64
2024/04/29 13:35,01F0061S,01F0099S,41,168,2
2024/04/29 13:35,01F0061S,01F0099S,42,177,11
2024/04/29 13:35,01F0061S,01F0099S,5,175,7
2024/04/29 13:35,01F0153N,01F0147N,31,26,122
2024/04/29 13:35,01F0153N,01F0147N,32,26,60
2024/04/29 13:35,01F0153N,01F0147N,41,27,5
2024/04/29 13:35,01F0153N,01F0147N,42,27,26
2024/04/29 13:35,01F0153N,01F0147N,5,26,18
2024/04/29 13:35,01F0099S,01F0147S,31,200,78
2024/04/29 13:35,01F0099S,01F0147S,32,203,31
2024/04/29 13:35,01F0099S,01F0147S,41,202,1
