時間,上游,下游,車種,車速,車流量
2024/04/29 15:30,01F0017N,01F0005N,31,47,40
2024/04/29 15:30,01F0017N,01F0005N,32,48,10
2024/04/29 15:30,01F0017N,01F0005N,41,45,1
2024/04/29 15:30,01F0017N,01F0005N,42,91,2
2024/04/29 15:30,01F0017N,01F0005N,5,0,0
2024/04/29 15:30,01F0029N,01F0017N,31,47,58
2024/04/29 15:30,01F0029N,01F0017N,32,46,29
2024/04/29 15:30,01F0029N,01F0017N,41,49,4
2024/04/29 15:30,01F0029N,01F0017N,42,56,2
2024/04/29 15:30,01F0029N,01F0017N,5,49,2
2024/04/29 15:30,01F0005S,01F0017S,31,50,71
2024/04/29 15:30,01F0005S,01F0017S,32,52,28
2024/04/29 15:30,01F0005S,01F0017S,41,55,4
2024/04/29 15:30,01F0005S,01F0017S,42,50,1
2024/04/29 15:30,01F0005S,01F0017S,5,0,0
2024/04/29 15:30,01F0061N,01F0029N,31,121,81
2024/04/29 15:30,01F0061N,01F0029N,32,121,37
2024/04/29 15:30,01F0061N,01F0029N,41,123,3
2024/04/29 15:30,01F0061N,01F0029N,42,142,2
2024/04/29 15:30,01F0061N,01F0029N,5,128,3
2024/04/29 15:30,01F0017S,01F0029S,31,50,91
2024/04/29 15:30,01F0017S,01F0029S,32,52,34
2024/04/29 15:30,01F0017S,01F0029S,41,50,3
2024/04/29 15:30,01F0017S,01F0029S,42,55,3
2024/04/29 15:30,01F0017S,01F0029S,5,0,0
2024/04/29 15:30,01F0099N,01F0061N,31,254,131
2024/04/29 15:30,01F0099N,01F0061N,32,254,68
2024/04/29 15:30,01F0099N,01F0061N,41,250,1
2024/04/29 15:30,01F0099N,01F0061N,42,271,5
2024/04/29 15:30,01F0099N,01F0061N,5,274,15
2024/04/29 15:30,01F0029S,01F0061S,31,130,109
2024/04/29 15:30,01F0029S,01F0061S,32,134,35
2024/04/29 15:30,01F0029S,01F0061S,41,137,4
2024/04/29 15:30,01F0029S,01F0061S,42,135,8
2024/04/29 15:30,01F0029S,01F0061S,5,0,0
2024/04/29 15:30,01F0147N,01F0099N,31,223,69
2024/04/29 15:30,01F0147N,01F0099N,32,234,22
2024/04/29 15:30,01F0147N,01F0099N,41,211,7
2024/04/29 15:30,01F0147N,01F0099N,42,212,10
2024/04/29 15:30,01F0147N,01F0099N,5,221,20
2024/04/29 15:30,01H0174N,01F0099N,31,331,38
2024/04/29 15:30,01H0174N,01F0099N,32,326,18
2024/04/29 15:30,01H0174N,01F0099N,41,321,1
2024/04/29 15:30,01H0174N,01F0099N,42,0,0
2024/04/29 15:30,01H0174N,01F0099N,5,0,0
2024/04/29 15:30,03F0087S,01F0099N,31,2317,1
2024/04/29 15:30,03F0087S,01F0099N,32,0,0
2024/04/29 15:30,03F0087S,01F0099N,41,0,0
2024/04/29 15:30,03F0087S,01F0099N,42,0,0
2024/04/29 15:30,03F0087S,01F0099N,5,0,0
2024/04/29 15:30,03F0116N,01F0099N,31,129,50
2024/04/29 15:30,03F0116N,01F0099N,32,128,23
2024/04/29 15:30,03F0116N,01F0099N,41,0,0
2024/04/29 15:30,03F0116N,01F0099N,42,111,4
2024/04/29 15:30,03F0116N,01F0099N,5,120,4
2024/04/29 15:30,01F0061S,01F0099S,31,154,170
2024/04/29 15:30,01F0061S,01F0099S,32,163,70
2024/04/29 15:30,01F0061S,01F0099S,41,169,6
2024/04/29 15:30,01F0061S,01F0099S,42,158,5
2024/04/29 15:30,01F0061S,01F0099S,5,1362,7
2024/04/29 15:30,01F0153N,01F0147N,31,29,145
2024/04/29 15:30,01F0153N,01F0147N,32,29,50
2024/04/29 15:30,01F0153N,01F0147N,41,30,6
2024/04/29 15:30,01F0153N,01F0147N,42,30,16
2024/04/29 15:30,01F0153N,01F0147N,5,29,27
2024/04/29 15:30,01F0099S,01F0147S,31,201,88
2024/04/29 15:30,01F0099S,01F0147S,32,205,33
2024/04/29 15:30,01F0099S,01F0147S,41,209,5
2024/04/29 15:30,01F0099S,01F0147S,42,225,4
2024/04/29 15:30,01F0099S,01F0147S,5,215,12
2024/04/29 15:30,03F0087S,01F0147S,31,236,13
2024/04/29 15:30,03F0087S,01F0147S,32,229,7
2024/04/29 15:30,03F0087S,01F0147S,41,0,0
2024/04/29 15:30,03F0087S,01F0147S,42,245,1
2024/04/29 15:30,03F0087S,01F0147S,5,247,4
2024/04/29 15:30,03F0116N,01F0147S,31,257,27
2024/04/29 15:30,03F0116N,01F0147S,32,225,6
2024/04/29 15:30,03F0116N,01F0147S,41,0,0
2024/04/29 15:30,03F0116N,01F0147S,42,255,3
2024/04/29 15:30,03F0116N,01F0147S,5,2293,5
2024/04/29 15:30,01F0213N,01F0153N,31,331,95
2024/04/29 15:30,01F0213N,01F0153N,32,326,30
2024/04/29 15:30,01F0213N,01F0153N,41,312,2
2024/04/29 15:30,01F0213N,01F0153N,42,343,15
2024/04/29 15:30,01F0213N,01F0153N,5,324,24
2024/04/29 15:30,01F0147S,01F0153S,31,25,149
2024/04/29 15:30,01F0147S,01F0153S,32,24,62
2024/04/29 15:30,01F0147S,01F0153S,41,26,5
2024/04/29 15:30,01F0147S,01F0153S,42,27,13
2024/04/29 15:30,01F0147S,01F0153S,5,26,23
2024/04/29 15:30,01F0153S,01F0182S,31,129,111
2024/04/29 15:30,01F0153S,01F0182S,32,134,56
2024/04/29 15:30,01F0153S,01F0182S,41,119,3
2024/04/29 15:30,01F0153S,01F0182S,42,134,19
2024/04/29 15:30,01F0153S,01F0182S,5,130,23
2024/04/29 15:30,01F0233N,01F0213N,31,91,104
2024/04/29 15:30,01F0233N,01F0213N,32,92,46
2024/04/29 15:30,01F0233N,01F0213N,41,101,2
2024/04/29 15:30,01F0233N,01F0213N,42,94,17
2024/04/29 15:30,01F0233N,01F0213N,5,94,18
2024/04/29 15:30,01F0256N,01F0233N,31,109,204
2024/04/29 15:30,01F0256N,01F0233N,32,112,60
2024/04/29 15:30,01F0256N,01F0233N,41,106,10
2024/04/29 15:30,01F0256N,01F0233N,42,109,17
2024/04/29 15:30,01F0256N,01F0233N,5,102,14
2024/04/29 15:30,01F0182S,01F0248S,31,337,112
2024/04/29 15:30,01F0182S,01F0248S,32,331,48
2024/04/29 15:30,01F0182S,01F0248S,41,362,2
2024/04/29 15:30,01F0182S,01F0248S,42,349,14
2024/04/29 15:30,01F0182S,01F0248S,5,333,31
2024/04/29 15:30,01F0293N,01F0256N,31,145,196
2024/04/29 15:30,01F0293N,01F0256N,32,148,66
2024/04/29 15:30,01F0293N,01F0256N,41,155,10
2024/04/29 15:30,01F0293N,01F0256N,42,153,17
2024/04/29 15:30,01F0293N,01F0256N,5,155,15
2024/04/29 15:30,01F0248S,01F0264S,31,67,194
2024/04/29 15:30,01F0248S,01F0264S,32,72,78
2024/04/29 15:30,01F0248S,01F0264S,41,73,5
2024/04/29 15:30,01F0248S,01F0264S,42,67,20
2024/04/29 15:30,01F0248S,01F0264S,5,67,27
2024/04/29 15:30,01F0340N,01F0293N,31,180,168
2024/04/29 15:30,01F0340N,01F0293N,32,184,54
2024/04/29 15:30,01F0340N,01F0293N,41,197,9
2024/04/29 15:30,01F0340N,01F0293N,42,195,7
2024/04/29 15:30,01F0340N,01F0293N,5,196,10
2024/04/29 15:30,01F0264S,01F0293S,31,113,207
2024/04/29 15:30,01F0264S,01F0293S,32,117,69
2024/04/29 15:30,01F0264S,01F0293S,41,123,6
2024/04/29 15:30,01F0264S,01F0293S,42,122,25
2024/04/29 15:30,01F0264S,01F0293S,5,118,23
2024/04/29 15:30,01F0293S,01F0339S,31,343,95
2024/04/29 15:30,01F0293S,01F0339S,32,336,29
2024/04/29 15:30,01F0293S,01F0339S,41,305,6
2024/04/29 15:30,01F0293S,01F0339S,42,346,12
2024/04/29 15:30,01F0293S,01F0339S,5,342,11
2024/04/29 15:30,01H0305S,01F0339S,31,281,42
2024/04/29 15:30,01H0305S,01F0339S,32,261,18
2024/04/29 15:30,01H0305S,01F0339S,41,0,0
2024/04/29 15:30,01H0305S,01F0339S,42,0,0
2024/04/29 15:30,01H0305S,01F0339S,5,0,0
2024/04/29 15:30,01F0376N,01F0340N,31,429,247
2024/04/29 15:30,01F0376N,01F0340N,32,436,107
2024/04/29 15:30,01F0376N,01F0340N,41,669,11
2024/04/29 15:30,01F0376N,01F0340N,42,570,24
2024/04/29 15:30,01F0376N,01F0340N,5,395,8
2024/04/29 15:30,01H0447N,01F0340N,31,478,86
2024/04/29 15:30,01H0447N,01F0340N,32,517,39
2024/04/29 15:30,01H0447N,01F0340N,41,1015,1
2024/04/29 15:30,01H0447N,01F0340N,42,0,0
2024/04/29 15:30,01H0447N,01F0340N,5,0,0
2024/04/29 15:30,01F0413N,01F0376N,31,167,155
2024/04/29 15:30,01F0413N,01F0376N,32,167,59
2024/04/29 15:30,01F0413N,01F0376N,41,162,2
2024/04/29 15:30,01F0413N,01F0376N,42,174,13
2024/04/29 15:30,01F0413N,01F0376N,5,167,5
2024/04/29 15:30,01F0339S,01F0376S,31,778,341
2024/04/29 15:30,01F0339S,01F0376S,32,767,129
2024/04/29 15:30,01F0339S,01F0376S,41,410,8
2024/04/29 15:30,01F0339S,01F0376S,42,624,31
2024/04/29 15:30,01F0339S,01F0376S,5,658,10
2024/04/29 15:30,01F0467N,01F0413N,31,217,147
2024/04/29 15:30,01F0467N,01F0413N,32,219,75
2024/04/29 15:30,01F0467N,01F0413N,41,240,2
2024/04/29 15:30,01F0467N,01F0413N,42,251,10
2024/04/29 15:30,01F0467N,01F0413N,5,253,8
2024/04/29 15:30,01F0376S,01F0413S,31,195,159
2024/04/29 15:30,01F0376S,01F0413S,32,200,62
2024/04/29 15:30,01F0376S,01F0413S,41,208,4
2024/04/29 15:30,01F0376S,01F0413S,42,235,16
2024/04/29 15:30,01F0376S,01F0413S,5,219,21
2024/04/29 15:30,01F0492N,01F0467N,31,97,184
2024/04/29 15:30,01F0492N,01F0467N,32,99,87
2024/04/29 15:30,01F0492N,01F0467N,41,105,2
2024/04/29 15:30,01F0492N,01F0467N,42,101,17
2024/04/29 15:30,01F0492N,01F0467N,5,106,9
2024/04/29 15:30,01F0413S,01F0467S,31,198,103
2024/04/29 15:30,01F0413S,01F0467S,32,205,40
2024/04/29 15:30,01F0413S,01F0467S,41,220,4
2024/04/29 15:30,01F0413S,01F0467S,42,217,9
2024/04/29 15:30,01F0413S,01F0467S,5,227,13
2024/04/29 15:30,01F0511N,01F0492N,31,69,159
2024/04/29 15:30,01F0511N,01F0492N,32,70,84
2024/04/29 15:30,01F0511N,01F0492N,41,77,5
2024/04/29 15:30,01F0511N,01F0492N,42,73,21
2024/04/29 15:30,01F0511N,01F0492N,5,75,7
2024/04/29 15:30,01F0467S,01F0492S,31,89,129
2024/04/29 15:30,01F0467S,01F0492S,32,93,60
2024/04/29 15:30,01F0467S,01F0492S,41,95,3
2024/04/29 15:30,01F0467S,01F0492S,42,98,18
2024/04/29 15:30,01F0467S,01F0492S,5,99,12
2024/04/29 15:30,01F0532N,01F0511N,31,85,186
2024/04/29 15:30,01F0532N,01F0511N,32,87,84
2024/04/29 15:30,01F0532N,01F0511N,41,85,6
2024/04/29 15:30,01F0532N,01F0511N,42,91,13
2024/04/29 15:30,01F0532N,01F0511N,5,93,13
2024/04/29 15:30,03F0525S,01F0511N,31,684,10
2024/04/29 15:30,03F0525S,01F0511N,32,729,10
2024/04/29 15:30,03F0525S,01F0511N,41,0,0
2024/04/29 15:30,03F0525S,01F0511N,42,3103,1
2024/04/29 15:30,03F0525S,01F0511N,5,0,0
2024/04/29 15:30,03F0559N,01F0511N,31,583,14
2024/04/29 15:30,03F0559N,01F0511N,32,590,9
2024/04/29 15:30,03F0559N,01F0511N,41,662,1
2024/04/29 15:30,03F0559N,01F0511N,42,655,1
2024/04/29 15:30,03F0559N,01F0511N,5,634,2
2024/04/29 15:30,01F0492S,01F0511S,31,74,124
2024/04/29 15:30,01F0492S,01F0511S,32,76,59
2024/04/29 15:30,01F0492S,01F0511S,41,72,3
2024/04/29 15:30,01F0492S,01F0511S,42,79,24
2024/04/29 15:30,01F0492S,01F0511S,5,83,13
2024/04/29 15:30,01F0532S,01F0532N,31,2699,18
2024/04/29 15:30,01F0532S,01F0532N,32,2583,10
2024/04/29 15:30,01F0532S,01F0532N,41,3292,2
2024/04/29 15:30,01F0532S,01F0532N,42,1507,2
2024/04/29 15:30,01F0532S,01F0532N,5,0,0
2024/04/29 15:30,01F0557N,01F0532N,31,107,252
2024/04/29 15:30,01F0557N,01F0532N,32,106,112
2024/04/29 15:30,01F0557N,01F0532N,41,110,6
2024/04/29 15:30,01F0557N,01F0532N,42,116,35
2024/04/29 15:30,01F0557N,01F0532N,5,119,18
2024/04/29 15:30,01F0511S,01F0532S,31,80,138
2024/04/29 15:30,01F0511S,01F0532S,32,82,50
2024/04/29 15:30,01F0511S,01F0532S,41,83,3
2024/04/29 15:30,01F0511S,01F0532S,42,90,19
2024/04/29 15:30,01F0511S,01F0532S,5,92,12
2024/04/29 15:30,03F0525S,01F0532S,31,630,11
2024/04/29 15:30,03F0525S,01F0532S,32,621,2
2024/04/29 15:30,03F0525S,01F0532S,41,0,0
2024/04/29 15:30,03F0525S,01F0532S,42,690,1
2024/04/29 15:30,03F0525S,01F0532S,5,0,0
2024/04/29 15:30,03F0559N,01F0532S,31,1807,4
2024/04/29 15:30,03F0559N,01F0532S,32,0,0
2024/04/29 15:30,03F0559N,01F0532S,41,0,0
2024/04/29 15:30,03F0559N,01F0532S,42,2992,1
2024/04/29 15:30,03F0559N,01F0532S,5,0,0
2024/04/29 15:30,01F0584N,01F0557N,31,111,161
2024/04/29 15:30,01F0584N,01F0557N,32,110,74
2024/04/29 15:30,01F0584N,01F0557N,41,119,3
2024/04/29 15:30,01F0584N,01F0557N,42,120,34
