時間,上游,下游,車種,車速,車流量
2024/04/29 11:55,01F0017N,01F0005N,31,49,53
2024/04/29 11:55,01F0017N,01F0005N,32,49,26
2024/04/29 11:55,01F0017N,01F0005N,41,50,2
2024/04/29 11:55,01F0017N,01F0005N,42,44,1
2024/04/29 11:55,01F0017N,01F0005N,5,0,0
2024/04/29 11:55,01F0029N,01F0017N,31,48,71
2024/04/29 11:55,01F0029N,01F0017N,32,49,32
2024/04/29 11:55,01F0029N,01F0017N,41,48,5
2024/04/29 11:55,01F0029N,01F0017N,42,53,3
2024/04/29 11:55,01F0029N,01F0017N,5,54,1
2024/04/29 11:55,01F0005S,01F0017S,31,47,32
2024/04/29 11:55,01F0005S,01F0017S,32,52,17
2024/04/29 11:55,01F0005S,01F0017S,41,49,2
2024/04/29 11:55,01F0005S,01F0017S,42,0,0
2024/04/29 11:55,01F0005S,01F0017S,5,0,0
2024/04/29 11:55,01F0061N,01F0029N,31,125,98
2024/04/29 11:55,01F0061N,01F0029N,32,129,29
2024/04/29 11:55,01F0061N,01F0029N,41,124,7
2024/04/29 11:55,01F0061N,01F0029N,42,140,4
2024/04/29 11:55,01F0061N,01F0029N,5,138,2
2024/04/29 11:55,01F0017S,01F0029S,31,50,49
2024/04/29 11:55,01F0017S,01F0029S,32,52,26
2024/04/29 11:55,01F0017S,01F0029S,41,49,5
2024/04/29 11:55,01F0017S,01F0029S,42,58,6
2024/04/29 11:55,01F0017S,01F0029S,5,54,7
2024/04/29 11:55,01F0099N,01F0061N,31,190,171
2024/04/29 11:55,01F0099N,01F0061N,32,189,61
2024/04/29 11:55,01F0099N,01F0061N,41,182,7
2024/04/29 11:55,01F0099N,01F0061N,42,207,8
2024/04/29 11:55,01F0099N,01F0061N,5,207,18
2024/04/29 11:55,01F0029S,01F0061S,31,127,73
2024/04/29 11:55,01F0029S,01F0061S,32,131,35
2024/04/29 11:55,01F0029S,01F0061S,41,143,3
2024/04/29 11:55,01F0029S,01F0061S,42,140,10
2024/04/29 11:55,01F0029S,01F0061S,5,141,10
2024/04/29 11:55,01F0147N,01F0099N,31,193,64
2024/04/29 11:55,01F0147N,01F0099N,32,191,33
2024/04/29 11:55,01F0147N,01F0099N,41,210,2
2024/04/29 11:55,01F0147N,01F0099N,42,195,9
2024/04/29 11:55,01F0147N,01F0099N,5,202,17
2024/04/29 11:55,01H0174N,01F0099N,31,288,25
2024/04/29 11:55,01H0174N,01F0099N,32,287,17
2024/04/29 11:55,01H0174N,01F0099N,41,0,0
2024/04/29 11:55,01H0174N,01F0099N,42,0,0
2024/04/29 11:55,01H0174N,01F0099N,5,0,0
2024/04/29 11:55,03F0087S,01F0099N,31,179,1
2024/04/29 11:55,03F0087S,01F0099N,32,1677,1
2024/04/29 11:55,03F0087S,01F0099N,41,0,0
2024/04/29 11:55,03F0087S,01F0099N,42,0,0
2024/04/29 11:55,03F0087S,01F0099N,5,0,0
2024/04/29 11:55,03F0116N,01F0099N,31,97,42
2024/04/29 11:55,03F0116N,01F0099N,32,101,19
2024/04/29 11:55,03F0116N,01F0099N,41,0,0
2024/04/29 11:55,03F0116N,01F0099N,42,101,2
2024/04/29 11:55,03F0116N,01F0099N,5,101,6
2024/04/29 11:55,01F0061S,01F0099S,31,146,123
2024/04/29 11:55,01F0061S,01F0099S,32,155,52
2024/04/29 11:55,01F0061S,01F0099S,41,161,5
2024/04/29 11:55,01F0061S,01F0099S,42,158,12
2024/04/29 11:55,01F0061S,01F0099S,5,177,14
2024/04/29 11:55,01F0153N,01F0147N,31,26,137
2024/04/29 11:55,01F0153N,01F0147N,32,25,56
2024/04/29 11:55,01F0153N,01F0147N,41,24,4
2024/04/29 11:55,01F0153N,01F0147N,42,25,21
2024/04/29 11:55,01F0153N,01F0147N,5,24,24
2024/04/29 11:55,01F0099S,01F0147S,31,202,69
2024/04/29 11:55,01F0099S,01F0147S,32,199,26
2024/04/29 11:55,01F0099S,01F0147S,41,208,2
2024/04/29 11:55,01F0099S,01F0147S,42,218,18
2024/04/29 11:55,01F0099S,01F0147S,5,237,20
2024/04/29 11:55,03F0087S,01F0147S,31,229,7
2024/04/29 11:55,03F0087S,01F0147S,32,247,3
2024/04/29 11:55,03F0087S,01F0147S,41,0,0
2024/04/29 11:55,03F0087S,01F0147S,42,0,0
2024/04/29 11:55,03F0087S,01F0147S,5,258,6
2024/04/29 11:55,03F0116N,01F0147S,31,231,19
2024/04/29 11:55,03F0116N,01F0147S,32,235,7
2024/04/29 11:55,03F0116N,01F0147S,41,0,0
2024/04/29 11:55,03F0116N,01F0147S,42,251,6
2024/04/29 11:55,03F0116N,01F0147S,5,2842,3
2024/04/29 11:55,01F0213N,01F0153N,31,259,78
2024/04/29 11:55,01F0213N,01F0153N,32,262,35
2024/04/29 11:55,01F0213N,01F0153N,41,0,0
2024/04/29 11:55,01F0213N,01F0153N,42,257,15
2024/04/29 11:55,01F0213N,01F0153N,5,254,27
2024/04/29 11:55,01F0147S,01F0153S,31,25,121
2024/04/29 11:55,01F0147S,01F0153S,32,26,46
2024/04/29 11:55,01F0147S,01F0153S,41,29,2
2024/04/29 11:55,01F0147S,01F0153S,42,27,26
2024/04/29 11:55,01F0147S,01F0153S,5,28,29
2024/04/29 11:55,01F0153S,01F0182S,31,119,58
2024/04/29 11:55,01F0153S,01F0182S,32,128,32
2024/04/29 11:55,01F0153S,01F0182S,41,133,2
2024/04/29 11:55,01F0153S,01F0182S,42,134,25
2024/04/29 11:55,01F0153S,01F0182S,5,134,32
2024/04/29 11:55,01F0233N,01F0213N,31,92,116
2024/04/29 11:55,01F0233N,01F0213N,32,96,44
2024/04/29 11:55,01F0233N,01F0213N,41,96,3
2024/04/29 11:55,01F0233N,01F0213N,42,99,20
2024/04/29 11:55,01F0233N,01F0213N,5,93,27
2024/04/29 11:55,01F0256N,01F0233N,31,111,223
2024/04/29 11:55,01F0256N,01F0233N,32,114,70
2024/04/29 11:55,01F0256N,01F0233N,41,0,0
2024/04/29 11:55,01F0256N,01F0233N,42,105,23
2024/04/29 11:55,01F0256N,01F0233N,5,102,32
