時間,上游,下游,車種,車速,車流量
2024/04/29 08:40,01F0017N,01F0005N,31,45,50
2024/04/29 08:40,01F0017N,01F0005N,32,47,8
2024/04/29 08:40,01F0017N,01F0005N,41,43,2
2024/04/29 08:40,01F0017N,01F0005N,42,0,0
2024/04/29 08:40,01F0017N,01F0005N,5,0,0
2024/04/29 08:40,01F0029N,01F0017N,31,44,46
2024/04/29 08:40,01F0029N,01F0017N,32,47,16
2024/04/29 08:40,01F0029N,01F0017N,41,45,4
2024/04/29 08:40,01F0029N,01F0017N,42,50,1
2024/04/29 08:40,01F0029N,01F0017N,5,0,0
2024/04/29 08:40,01F0005S,01F0017S,31,47,51
2024/04/29 08:40,01F0005S,01F0017S,32,48,19
2024/04/29 08:40,01F0005S,01F0017S,41,53,1
2024/04/29 08:40,01F0005S,01F0017S,42,54,1
2024/04/29 08:40,01F0005S,01F0017S,5,0,0
2024/04/29 08:40,01F0061N,01F0029N,31,115,60
2024/04/29 08:40,01F0061N,01F0029N,32,126,27
2024/04/29 08:40,01F0061N,01F0029N,41,123,3
2024/04/29 08:40,01F0061N,01F0029N,42,133,1
2024/04/29 08:40,01F0061N,01F0029N,5,0,0
2024/04/29 08:40,01F0017S,01F0029S,31,46,78
2024/04/29 08:40,01F0017S,01F0029S,32,48,26
2024/04/29 08:40,01F0017S,01F0029S,41,53,1
2024/04/29 08:40,01F0017S,01F0029S,42,50,3
2024/04/29 08:40,01F0017S,01F0029S,5,56,4
2024/04/29 08:40,01F0099N,01F0061N,31,147,108
2024/04/29 08:40,01F0099N,01F0061N,32,150,41
2024/04/29 08:40,01F0099N,01F0061N,41,148,6
2024/04/29 08:40,01F0099N,01F0061N,42,160,2
2024/04/29 08:40,01F0099N,01F0061N,5,154,5
2024/04/29 08:40,01F0029S,01F0061S,31,124,109
2024/04/29 08:40,01F0029S,01F0061S,32,126,42
2024/04/29 08:40,01F0029S,01F0061S,41,141,4
2024/04/29 08:40,01F0029S,01F0061S,42,138,3
2024/04/29 08:40,01F0029S,01F0061S,5,163,4
2024/04/29 08:40,01F0147N,01F0099N,31,176,55
2024/04/29 08:40,01F0147N,01F0099N,32,180,23
2024/04/29 08:40,01F0147N,01F0099N,41,188,4
2024/04/29 08:40,01F0147N,01F0099N,42,195,1
2024/04/29 08:40,01F0147N,01F0099N,5,199,7
2024/04/29 08:40,01H0174N,01F0099N,31,275,14
2024/04/29 08:40,01H0174N,01F0099N,32,288,13
2024/04/29 08:40,01H0174N,01F0099N,41,317,1
2024/04/29 08:40,01H0174N,01F0099N,42,0,0
2024/04/29 08:40,01H0174N,01F0099N,5,0,0
2024/04/29 08:40,03F0087S,01F0099N,31,2607,2
2024/04/29 08:40,03F0087S,01F0099N,32,1188,2
2024/04/29 08:40,03F0087S,01F0099N,41,0,0
2024/04/29 08:40,03F0087S,01F0099N,42,0,0
2024/04/29 08:40,03F0087S,01F0099N,5,3474,2
2024/04/29 08:40,03F0116N,01F0099N,31,93,40
2024/04/29 08:40,03F0116N,01F0099N,32,96,15
2024/04/29 08:40,03F0116N,01F0099N,41,100,2
2024/04/29 08:40,03F0116N,01F0099N,42,100,3
2024/04/29 08:40,03F0116N,01F0099N,5,102,5
2024/04/29 08:40,01F0061S,01F0099S,31,462,129
2024/04/29 08:40,01F0061S,01F0099S,32,485,47
2024/04/29 08:40,01F0061S,01F0099S,41,489,9
2024/04/29 08:40,01F0061S,01F0099S,42,499,13
2024/04/29 08:40,01F0061S,01F0099S,5,506,13
2024/04/29 08:40,01F0153N,01F0147N,31,26,153
2024/04/29 08:40,01F0153N,01F0147N,32,26,39
2024/04/29 08:40,01F0153N,01F0147N,41,28,9
