時間,上游,下游,車種,車速,車流量
2024/04/29 23:00,01F0017N,01F0005N,31,48,32
2024/04/29 23:00,01F0017N,01F0005N,32,43,10
2024/04/29 23:00,01F0017N,01F0005N,41,0,0
2024/04/29 23:00,01F0017N,01F0005N,42,0,0
2024/04/29 23:00,01F0017N,01F0005N,5,0,0
2024/04/29 23:00,01F0029N,01F0017N,31,46,49
2024/04/29 23:00,01F0029N,01F0017N,32,46,13
2024/04/29 23:00,01F0029N,01F0017N,41,50,1
2024/04/29 23:00,01F0029N,01F0017N,42,0,0
2024/04/29 23:00,01F0029N,01F0017N,5,0,0
2024/04/29 23:00,01F0005S,01F0017S,31,48,22
2024/04/29 23:00,01F0005S,01F0017S,32,53,8
2024/04/29 23:00,01F0005S,01F0017S,41,0,0
2024/04/29 23:00,01F0005S,01F0017S,42,60,1
2024/04/29 23:00,01F0005S,01F0017S,5,0,0
2024/04/29 23:00,01F0061N,01F0029N,31,119,58
2024/04/29 23:00,01F0061N,01F0029N,32,118,12
2024/04/29 23:00,01F0061N,01F0029N,41,128,2
2024/04/29 23:00,01F0061N,01F0029N,42,111,2
2024/04/29 23:00,01F0061N,01F0029N,5,0,0
2024/04/29 23:00,01F0017S,01F0029S,31,47,27
2024/04/29 23:00,01F0017S,01F0029S,32,47,8
2024/04/29 23:00,01F0017S,01F0029S,41,0,0
2024/04/29 23:00,01F0017S,01F0029S,42,59,1
2024/04/29 23:00,01F0017S,01F0029S,5,0,0
2024/04/29 23:00,01F0099N,01F0061N,31,142,68
2024/04/29 23:00,01F0099N,01F0061N,32,150,23
2024/04/29 23:00,01F0099N,01F0061N,41,149,4
2024/04/29 23:00,01F0099N,01F0061N,42,174,3
2024/04/29 23:00,01F0099N,01F0061N,5,164,1
2024/04/29 23:00,01F0029S,01F0061S,31,118,28
2024/04/29 23:00,01F0029S,01F0061S,32,125,8
2024/04/29 23:00,01F0029S,01F0061S,41,145,1
2024/04/29 23:00,01F0029S,01F0061S,42,128,5
2024/04/29 23:00,01F0029S,01F0061S,5,0,0
2024/04/29 23:00,01F0147N,01F0099N,31,176,40
2024/04/29 23:00,01F0147N,01F0099N,32,175,8
2024/04/29 23:00,01F0147N,01F0099N,41,185,3
2024/04/29 23:00,01F0147N,01F0099N,42,178,3
2024/04/29 23:00,01F0147N,01F0099N,5,209,6
2024/04/29 23:00,01H0174N,01F0099N,31,277,26
2024/04/29 23:00,01H0174N,01F0099N,32,313,3
2024/04/29 23:00,01H0174N,01F0099N,41,0,0
2024/04/29 23:00,01H0174N,01F0099N,42,279,1
2024/04/29 23:00,01H0174N,01F0099N,5,0,0
2024/04/29 23:00,03F0087S,01F0099N,31,0,0
2024/04/29 23:00,03F0087S,01F0099N,32,0,0
2024/04/29 23:00,03F0087S,01F0099N,41,0,0
2024/04/29 23:00,03F0087S,01F0099N,42,0,0
2024/04/29 23:00,03F0087S,01F0099N,5,0,0
2024/04/29 23:00,03F0116N,01F0099N,31,93,16
2024/04/29 23:00,03F0116N,01F0099N,32,97,4
2024/04/29 23:00,03F0116N,01F0099N,41,0,0
2024/04/29 23:00,03F0116N,01F0099N,42,0,0
2024/04/29 23:00,03F0116N,01F0099N,5,83,1
2024/04/29 23:00,01F0061S,01F0099S,31,137,46
2024/04/29 23:00,01F0061S,01F0099S,32,143,15
2024/04/29 23:00,01F0061S,01F0099S,41,165,2
2024/04/29 23:00,01F0061S,01F0099S,42,155,8
2024/04/29 23:00,01F0061S,01F0099S,5,156,1
2024/04/29 23:00,01F0153N,01F0147N,31,22,84
2024/04/29 23:00,01F0153N,01F0147N,32,21,15
2024/04/29 23:00,01F0153N,01F0147N,41,22,1
2024/04/29 23:00,01F0153N,01F0147N,42,24,9
2024/04/29 23:00,01F0153N,01F0147N,5,24,6
2024/04/29 23:00,01F0099S,01F0147S,31,179,22
2024/04/29 23:00,01F0099S,01F0147S,32,193,6
2024/04/29 23:00,01F0099S,01F0147S,41,0,0
2024/04/29 23:00,01F0099S,01F0147S,42,203,3
2024/04/29 23:00,01F0099S,01F0147S,5,214,1
2024/04/29 23:00,03F0087S,01F0147S,31,216,3
2024/04/29 23:00,03F0087S,01F0147S,32,243,1
2024/04/29 23:00,03F0087S,01F0147S,41,0,0
2024/04/29 23:00,03F0087S,01F0147S,42,0,0
2024/04/29 23:00,03F0087S,01F0147S,5,0,0
2024/04/29 23:00,03F0116N,01F0147S,31,203,7
2024/04/29 23:00,03F0116N,01F0147S,32,194,1
2024/04/29 23:00,03F0116N,01F0147S,41,0,0
2024/04/29 23:00,03F0116N,01F0147S,42,1370,2
2024/04/29 23:00,03F0116N,01F0147S,5,0,0
2024/04/29 23:00,01F0213N,01F0153N,31,226,58
2024/04/29 23:00,01F0213N,01F0153N,32,221,14
2024/04/29 23:00,01F0213N,01F0153N,41,0,0
2024/04/29 23:00,01F0213N,01F0153N,42,219,4
2024/04/29 23:00,01F0213N,01F0153N,5,260,2
2024/04/29 23:00,01F0147S,01F0153S,31,22,46
2024/04/29 23:00,01F0147S,01F0153S,32,24,9
2024/04/29 23:00,01F0147S,01F0153S,41,0,0
2024/04/29 23:00,01F0147S,01F0153S,42,23,5
2024/04/29 23:00,01F0147S,01F0153S,5,26,1
2024/04/29 23:00,01F0153S,01F0182S,31,110,38
2024/04/29 23:00,01F0153S,01F0182S,32,106,8
2024/04/29 23:00,01F0153S,01F0182S,41,0,0
2024/04/29 23:00,01F0153S,01F0182S,42,117,2
2024/04/29 23:00,01F0153S,01F0182S,5,128,1
2024/04/29 23:00,01F0233N,01F0213N,31,76,43
2024/04/29 23:00,01F0233N,01F0213N,32,77,12
2024/04/29 23:00,01F0233N,01F0213N,41,0,0
2024/04/29 23:00,01F0233N,01F0213N,42,79,6
2024/04/29 23:00,01F0233N,01F0213N,5,78,2
2024/04/29 23:00,01F0256N,01F0233N,31,87,94
2024/04/29 23:00,01F0256N,01F0233N,32,86,17
2024/04/29 23:00,01F0256N,01F0233N,41,111,1
2024/04/29 23:00,01F0256N,01F0233N,42,95,9
2024/04/29 23:00,01F0256N,01F0233N,5,90,2
2024/04/29 23:00,01F0182S,01F0248S,31,264,63
2024/04/29 23:00,01F0182S,01F0248S,32,277,10
2024/04/29 23:00,01F0182S,01F0248S,41,0,0
2024/04/29 23:00,01F0182S,01F0248S,42,270,5
2024/04/29 23:00,01F0182S,01F0248S,5,303,4
2024/04/29 23:00,01F0293N,01F0256N,31,134,91
2024/04/29 23:00,01F0293N,01F0256N,32,144,14
2024/04/29 23:00,01F0293N,01F0256N,41,156,3
2024/04/29 23:00,01F0293N,01F0256N,42,149,6
2024/04/29 23:00,01F0293N,01F0256N,5,147,1
2024/04/29 23:00,01F0248S,01F0264S,31,58,132
2024/04/29 23:00,01F0248S,01F0264S,32,57,18
2024/04/29 23:00,01F0248S,01F0264S,41,70,1
2024/04/29 23:00,01F0248S,01F0264S,42,57,4
2024/04/29 23:00,01F0248S,01F0264S,5,69,5
2024/04/29 23:00,01F0340N,01F0293N,31,184,83
2024/04/29 23:00,01F0340N,01F0293N,32,184,11
2024/04/29 23:00,01F0340N,01F0293N,41,187,14
2024/04/29 23:00,01F0340N,01F0293N,42,197,1
2024/04/29 23:00,01F0340N,01F0293N,5,189,2
2024/04/29 23:00,01F0264S,01F0293S,31,103,118
2024/04/29 23:00,01F0264S,01F0293S,32,106,20
2024/04/29 23:00,01F0264S,01F0293S,41,111,4
2024/04/29 23:00,01F0264S,01F0293S,42,110,5
2024/04/29 23:00,01F0264S,01F0293S,5,108,5
2024/04/29 23:00,01F0293S,01F0339S,31,167,107
2024/04/29 23:00,01F0293S,01F0339S,32,171,20
2024/04/29 23:00,01F0293S,01F0339S,41,168,3
2024/04/29 23:00,01F0293S,01F0339S,42,178,9
2024/04/29 23:00,01F0293S,01F0339S,5,178,4
2024/04/29 23:00,01H0305S,01F0339S,31,117,32
2024/04/29 23:00,01H0305S,01F0339S,32,127,4
2024/04/29 23:00,01H0305S,01F0339S,41,137,1
2024/04/29 23:00,01H0305S,01F0339S,42,0,0
2024/04/29 23:00,01H0305S,01F0339S,5,0,0
2024/04/29 23:00,01F0376N,01F0340N,31,134,119
2024/04/29 23:00,01F0376N,01F0340N,32,139,32
2024/04/29 23:00,01F0376N,01F0340N,41,146,6
2024/04/29 23:00,01F0376N,01F0340N,42,139,8
2024/04/29 23:00,01F0376N,01F0340N,5,152,7
2024/04/29 23:00,01H0447N,01F0340N,31,392,59
2024/04/29 23:00,01H0447N,01F0340N,32,403,10
2024/04/29 23:00,01H0447N,01F0340N,41,412,7
2024/04/29 23:00,01H0447N,01F0340N,42,0,0
2024/04/29 23:00,01H0447N,01F0340N,5,0,0
2024/04/29 23:00,01F0413N,01F0376N,31,128,68
2024/04/29 23:00,01F0413N,01F0376N,32,137,15
2024/04/29 23:00,01F0413N,01F0376N,41,142,2
2024/04/29 23:00,01F0413N,01F0376N,42,136,9
2024/04/29 23:00,01F0413N,01F0376N,5,162,2
2024/04/29 23:00,01F0339S,01F0376S,31,137,157
2024/04/29 23:00,01F0339S,01F0376S,32,142,31
2024/04/29 23:00,01F0339S,01F0376S,41,141,6
2024/04/29 23:00,01F0339S,01F0376S,42,159,11
2024/04/29 23:00,01F0339S,01F0376S,5,158,6
2024/04/29 23:00,01F0467N,01F0413N,31,195,58
2024/04/29 23:00,01F0467N,01F0413N,32,200,9
2024/04/29 23:00,01F0467N,01F0413N,41,231,2
2024/04/29 23:00,01F0467N,01F0413N,42,230,11
2024/04/29 23:00,01F0467N,01F0413N,5,222,3
2024/04/29 23:00,01F0376S,01F0413S,31,141,89
2024/04/29 23:00,01F0376S,01F0413S,32,142,11
2024/04/29 23:00,01F0376S,01F0413S,41,153,4
2024/04/29 23:00,01F0376S,01F0413S,42,179,6
2024/04/29 23:00,01F0376S,01F0413S,5,203,4
2024/04/29 23:00,01F0492N,01F0467N,31,86,66
2024/04/29 23:00,01F0492N,01F0467N,32,90,19
2024/04/29 23:00,01F0492N,01F0467N,41,92,1
2024/04/29 23:00,01F0492N,01F0467N,42,93,13
2024/04/29 23:00,01F0492N,01F0467N,5,100,15
2024/04/29 23:00,01F0413S,01F0467S,31,373,96
2024/04/29 23:00,01F0413S,01F0467S,32,453,17
2024/04/29 23:00,01F0413S,01F0467S,41,459,5
2024/04/29 23:00,01F0413S,01F0467S,42,482,12
2024/04/29 23:00,01F0413S,01F0467S,5,540,9
2024/04/29 23:00,01F0511N,01F0492N,31,62,65
2024/04/29 23:00,01F0511N,01F0492N,32,66,15
2024/04/29 23:00,01F0511N,01F0492N,41,67,1
2024/04/29 23:00,01F0511N,01F0492N,42,68,8
2024/04/29 23:00,01F0511N,01F0492N,5,70,18
2024/04/29 23:00,01F0467S,01F0492S,31,88,87
2024/04/29 23:00,01F0467S,01F0492S,32,88,18
2024/04/29 23:00,01F0467S,01F0492S,41,95,2
2024/04/29 23:00,01F0467S,01F0492S,42,94,9
2024/04/29 23:00,01F0467S,01F0492S,5,105,11
2024/04/29 23:00,01F0532N,01F0511N,31,75,61
2024/04/29 23:00,01F0532N,01F0511N,32,74,18
2024/04/29 23:00,01F0532N,01F0511N,41,83,2
2024/04/29 23:00,01F0532N,01F0511N,42,80,10
2024/04/29 23:00,01F0532N,01F0511N,5,89,18
2024/04/29 23:00,03F0525S,01F0511N,31,550,4
2024/04/29 23:00,03F0525S,01F0511N,32,0,0
2024/04/29 23:00,03F0525S,01F0511N,41,0,0
