時間,上游,下游,車種,車速,車流量
2024/04/29 06:30,01F0017N,01F0005N,31,42,20
2024/04/29 06:30,01F0017N,01F0005N,32,48,7
2024/04/29 06:30,01F0017N,01F0005N,41,45,4
2024/04/29 06:30,01F0017N,01F0005N,42,49,1
2024/04/29 06:30,01F0017N,01F0005N,5,0,0
2024/04/29 06:30,01F0029N,01F0017N,31,44,20
2024/04/29 06:30,01F0029N,01F0017N,32,49,8
2024/04/29 06:30,01F0029N,01F0017N,41,44,4
2024/04/29 06:30,01F0029N,01F0017N,42,52,1
2024/04/29 06:30,01F0029N,01F0017N,5,0,0
2024/04/29 06:30,01F0005S,01F0017S,31,45,56
2024/04/29 06:30,01F0005S,01F0017S,32,47,15
2024/04/29 06:30,01F0005S,01F0017S,41,49,4
2024/04/29 06:30,01F0005S,01F0017S,42,53,1
2024/04/29 06:30,01F0005S,01F0017S,5,0,0
2024/04/29 06:30,01F0061N,01F0029N,31,115,30
2024/04/29 06:30,01F0061N,01F0029N,32,124,10
2024/04/29 06:30,01F0061N,01F0029N,41,131,5
2024/04/29 06:30,01F0061N,01F0029N,42,131,2
2024/04/29 06:30,01F0061N,01F0029N,5,135,1
2024/04/29 06:30,01F0017S,01F0029S,31,44,76
2024/04/29 06:30,01F0017S,01F0029S,32,47,23
2024/04/29 06:30,01F0017S,01F0029S,41,49,7
2024/04/29 06:30,01F0017S,01F0029S,42,48,2
2024/04/29 06:30,01F0017S,01F0029S,5,43,1
2024/04/29 06:30,01F0099N,01F0061N,31,136,59
2024/04/29 06:30,01F0099N,01F0061N,32,147,14
2024/04/29 06:30,01F0099N,01F0061N,41,148,2
2024/04/29 06:30,01F0099N,01F0061N,42,199,6
2024/04/29 06:30,01F0099N,01F0061N,5,156,13
2024/04/29 06:30,01F0029S,01F0061S,31,119,128
2024/04/29 06:30,01F0029S,01F0061S,32,122,46
2024/04/29 06:30,01F0029S,01F0061S,41,131,7
2024/04/29 06:30,01F0029S,01F0061S,42,129,3
2024/04/29 06:30,01F0029S,01F0061S,5,128,2
2024/04/29 06:30,01F0147N,01F0099N,31,177,34
