時間,上游,下游,車種,車速,車流量
2024/04/29 14:15,01F0017N,01F0005N,31,47,47
2024/04/29 14:15,01F0017N,01F0005N,32,49,17
2024/04/29 14:15,01F0017N,01F0005N,41,50,3
2024/04/29 14:15,01F0017N,01F0005N,42,0,0
2024/04/29 14:15,01F0017N,01F0005N,5,0,0
2024/04/29 14:15,01F0029N,01F0017N,31,48,61
2024/04/29 14:15,01F0029N,01F0017N,32,49,26
2024/04/29 14:15,01F0029N,01F0017N,41,46,4
2024/04/29 14:15,01F0029N,01F0017N,42,60,3
2024/04/29 14:15,01F0029N,01F0017N,5,48,2
2024/04/29 14:15,01F0005S,01F0017S,31,52,76
2024/04/29 14:15,01F0005S,01F0017S,32,52,27
2024/04/29 14:15,01F0005S,01F0017S,41,49,2
2024/04/29 14:15,01F0005S,01F0017S,42,46,1
2024/04/29 14:15,01F0005S,01F0017S,5,0,0
2024/04/29 14:15,01F0061N,01F0029N,31,123,87
2024/04/29 14:15,01F0061N,01F0029N,32,129,36
2024/04/29 14:15,01F0061N,01F0029N,41,126,4
2024/04/29 14:15,01F0061N,01F0029N,42,129,1
2024/04/29 14:15,01F0061N,01F0029N,5,140,2
2024/04/29 14:15,01F0017S,01F0029S,31,50,98
2024/04/29 14:15,01F0017S,01F0029S,32,51,31
2024/04/29 14:15,01F0017S,01F0029S,41,49,3
2024/04/29 14:15,01F0017S,01F0029S,42,53,4
2024/04/29 14:15,01F0017S,01F0029S,5,57,2
2024/04/29 14:15,01F0099N,01F0061N,31,158,126
2024/04/29 14:15,01F0099N,01F0061N,32,160,52
2024/04/29 14:15,01F0099N,01F0061N,41,165,7
2024/04/29 14:15,01F0099N,01F0061N,42,201,9
2024/04/29 14:15,01F0099N,01F0061N,5,227,13
2024/04/29 14:15,01F0029S,01F0061S,31,128,108
2024/04/29 14:15,01F0029S,01F0061S,32,131,40
2024/04/29 14:15,01F0029S,01F0061S,41,136,4
2024/04/29 14:15,01F0029S,01F0061S,42,141,3
2024/04/29 14:15,01F0029S,01F0061S,5,143,6
2024/04/29 14:15,01F0147N,01F0099N,31,197,62
2024/04/29 14:15,01F0147N,01F0099N,32,200,23
2024/04/29 14:15,01F0147N,01F0099N,41,195,4
2024/04/29 14:15,01F0147N,01F0099N,42,209,8
2024/04/29 14:15,01F0147N,01F0099N,5,216,7
2024/04/29 14:15,01H0174N,01F0099N,31,291,42
2024/04/29 14:15,01H0174N,01F0099N,32,302,16
2024/04/29 14:15,01H0174N,01F0099N,41,285,1
2024/04/29 14:15,01H0174N,01F0099N,42,299,1
2024/04/29 14:15,01H0174N,01F0099N,5,0,0
2024/04/29 14:15,03F0087S,01F0099N,31,1508,2
2024/04/29 14:15,03F0087S,01F0099N,32,2867,2
2024/04/29 14:15,03F0087S,01F0099N,41,0,0
2024/04/29 14:15,03F0087S,01F0099N,42,0,0
2024/04/29 14:15,03F0087S,01F0099N,5,0,0
2024/04/29 14:15,03F0116N,01F0099N,31,99,48
2024/04/29 14:15,03F0116N,01F0099N,32,100,26
2024/04/29 14:15,03F0116N,01F0099N,41,0,0
2024/04/29 14:15,03F0116N,01F0099N,42,110,4
2024/04/29 14:15,03F0116N,01F0099N,5,102,5
2024/04/29 14:15,01F0061S,01F0099S,31,155,161
2024/04/29 14:15,01F0061S,01F0099S,32,157,58
2024/04/29 14:15,01F0061S,01F0099S,41,167,5
2024/04/29 14:15,01F0061S,01F0099S,42,166,7
2024/04/29 14:15,01F0061S,01F0099S,5,174,16
2024/04/29 14:15,01F0153N,01F0147N,31,27,118
2024/04/29 14:15,01F0153N,01F0147N,32,27,66
2024/04/29 14:15,01F0153N,01F0147N,41,29,4
2024/04/29 14:15,01F0153N,01F0147N,42,26,23
2024/04/29 14:15,01F0153N,01F0147N,5,27,21
2024/04/29 14:15,01F0099S,01F0147S,31,202,89
2024/04/29 14:15,01F0099S,01F0147S,32,204,20
2024/04/29 14:15,01F0099S,01F0147S,41,220,4
2024/04/29 14:15,01F0099S,01F0147S,42,224,10
2024/04/29 14:15,01F0099S,01F0147S,5,213,18
2024/04/29 14:15,03F0087S,01F0147S,31,243,12
2024/04/29 14:15,03F0087S,01F0147S,32,227,5
2024/04/29 14:15,03F0087S,01F0147S,41,0,0
2024/04/29 14:15,03F0087S,01F0147S,42,256,2
2024/04/29 14:15,03F0087S,01F0147S,5,247,8
2024/04/29 14:15,03F0116N,01F0147S,31,243,30
2024/04/29 14:15,03F0116N,01F0147S,32,246,7
2024/04/29 14:15,03F0116N,01F0147S,41,0,0
2024/04/29 14:15,03F0116N,01F0147S,42,227,3
2024/04/29 14:15,03F0116N,01F0147S,5,0,0
2024/04/29 14:15,01F0213N,01F0153N,31,394,79
2024/04/29 14:15,01F0213N,01F0153N,32,392,43
2024/04/29 14:15,01F0213N,01F0153N,41,414,1
2024/04/29 14:15,01F0213N,01F0153N,42,398,17
2024/04/29 14:15,01F0213N,01F0153N,5,385,21
2024/04/29 14:15,01F0147S,01F0153S,31,25,161
2024/04/29 14:15,01F0147S,01F0153S,32,27,44
2024/04/29 14:15,01F0147S,01F0153S,41,26,3
2024/04/29 14:15,01F0147S,01F0153S,42,27,17
2024/04/29 14:15,01F0147S,01F0153S,5,26,31
2024/04/29 14:15,01F0153S,01F0182S,31,140,114
2024/04/29 14:15,01F0153S,01F0182S,32,144,51
2024/04/29 14:15,01F0153S,01F0182S,41,145,1
2024/04/29 14:15,01F0153S,01F0182S,42,150,21
2024/04/29 14:15,01F0153S,01F0182S,5,138,27
2024/04/29 14:15,01F0233N,01F0213N,31,245,66
2024/04/29 14:15,01F0233N,01F0213N,32,249,25
2024/04/29 14:15,01F0233N,01F0213N,41,233,3
2024/04/29 14:15,01F0233N,01F0213N,42,249,15
2024/04/29 14:15,01F0233N,01F0213N,5,230,25
2024/04/29 14:15,01F0256N,01F0233N,31,142,205
2024/04/29 14:15,01F0256N,01F0233N,32,147,72
2024/04/29 14:15,01F0256N,01F0233N,41,184,3
2024/04/29 14:15,01F0256N,01F0233N,42,152,16
2024/04/29 14:15,01F0256N,01F0233N,5,153,19
2024/04/29 14:15,01F0182S,01F0248S,31,409,111
2024/04/29 14:15,01F0182S,01F0248S,32,422,55
2024/04/29 14:15,01F0182S,01F0248S,41,0,0
2024/04/29 14:15,01F0182S,01F0248S,42,421,19
2024/04/29 14:15,01F0182S,01F0248S,5,413,43
2024/04/29 14:15,01F0293N,01F0256N,31,155,223
2024/04/29 14:15,01F0293N,01F0256N,32,159,62
2024/04/29 14:15,01F0293N,01F0256N,41,169,9
2024/04/29 14:15,01F0293N,01F0256N,42,166,20
2024/04/29 14:15,01F0293N,01F0256N,5,166,27
2024/04/29 14:15,01F0248S,01F0264S,31,67,204
2024/04/29 14:15,01F0248S,01F0264S,32,69,70
2024/04/29 14:15,01F0248S,01F0264S,41,70,2
2024/04/29 14:15,01F0248S,01F0264S,42,70,20
2024/04/29 14:15,01F0248S,01F0264S,5,70,40
2024/04/29 14:15,01F0340N,01F0293N,31,181,182
2024/04/29 14:15,01F0340N,01F0293N,32,188,50
2024/04/29 14:15,01F0340N,01F0293N,41,192,11
2024/04/29 14:15,01F0340N,01F0293N,42,205,9
2024/04/29 14:15,01F0340N,01F0293N,5,202,9
2024/04/29 14:15,01F0264S,01F0293S,31,113,199
2024/04/29 14:15,01F0264S,01F0293S,32,116,53
2024/04/29 14:15,01F0264S,01F0293S,41,121,9
2024/04/29 14:15,01F0264S,01F0293S,42,121,19
2024/04/29 14:15,01F0264S,01F0293S,5,126,32
2024/04/29 14:15,01F0293S,01F0339S,31,177,141
2024/04/29 14:15,01F0293S,01F0339S,32,182,53
2024/04/29 14:15,01F0293S,01F0339S,41,192,11
2024/04/29 14:15,01F0293S,01F0339S,42,189,14
2024/04/29 14:15,01F0293S,01F0339S,5,201,11
2024/04/29 14:15,01H0305S,01F0339S,31,129,63
2024/04/29 14:15,01H0305S,01F0339S,32,130,25
