時間,上游,下游,車種,車速,車流量
2024/04/29 20:20,01F0017N,01F0005N,31,48,50
2024/04/29 20:20,01F0017N,01F0005N,32,48,10
2024/04/29 20:20,01F0017N,01F0005N,41,46,5
2024/04/29 20:20,01F0017N,01F0005N,42,0,0
2024/04/29 20:20,01F0017N,01F0005N,5,0,0
2024/04/29 20:20,01F0029N,01F0017N,31,49,86
2024/04/29 20:20,01F0029N,01F0017N,32,46,13
2024/04/29 20:20,01F0029N,01F0017N,41,52,7
2024/04/29 20:20,01F0029N,01F0017N,42,0,0
2024/04/29 20:20,01F0029N,01F0017N,5,0,0
2024/04/29 20:20,01F0005S,01F0017S,31,49,45
2024/04/29 20:20,01F0005S,01F0017S,32,49,7
2024/04/29 20:20,01F0005S,01F0017S,41,52,2
2024/04/29 20:20,01F0005S,01F0017S,42,0,0
2024/04/29 20:20,01F0005S,01F0017S,5,0,0
2024/04/29 20:20,01F0061N,01F0029N,31,126,92
2024/04/29 20:20,01F0061N,01F0029N,32,125,20
2024/04/29 20:20,01F0061N,01F0029N,41,133,8
2024/04/29 20:20,01F0061N,01F0029N,42,0,0
2024/04/29 20:20,01F0061N,01F0029N,5,130,1
2024/04/29 20:20,01F0017S,01F0029S,31,48,61
2024/04/29 20:20,01F0017S,01F0029S,32,51,8
2024/04/29 20:20,01F0017S,01F0029S,41,50,2
2024/04/29 20:20,01F0017S,01F0029S,42,0,0
2024/04/29 20:20,01F0017S,01F0029S,5,43,1
2024/04/29 20:20,01F0099N,01F0061N,31,153,129
2024/04/29 20:20,01F0099N,01F0061N,32,155,31
2024/04/29 20:20,01F0099N,01F0061N,41,175,11
2024/04/29 20:20,01F0099N,01F0061N,42,193,1
2024/04/29 20:20,01F0099N,01F0061N,5,172,2
2024/04/29 20:20,01F0029S,01F0061S,31,124,87
2024/04/29 20:20,01F0029S,01F0061S,32,128,16
2024/04/29 20:20,01F0029S,01F0061S,41,127,4
2024/04/29 20:20,01F0029S,01F0061S,42,136,5
2024/04/29 20:20,01F0029S,01F0061S,5,0,0
2024/04/29 20:20,01F0147N,01F0099N,31,184,55
2024/04/29 20:20,01F0147N,01F0099N,32,200,8
2024/04/29 20:20,01F0147N,01F0099N,41,187,4
2024/04/29 20:20,01F0147N,01F0099N,42,2227,1
2024/04/29 20:20,01F0147N,01F0099N,5,204,1
2024/04/29 20:20,01H0174N,01F0099N,31,290,50
2024/04/29 20:20,01H0174N,01F0099N,32,289,14
2024/04/29 20:20,01H0174N,01F0099N,41,280,1
2024/04/29 20:20,01H0174N,01F0099N,42,0,0
2024/04/29 20:20,01H0174N,01F0099N,5,0,0
2024/04/29 20:20,03F0087S,01F0099N,31,0,0
2024/04/29 20:20,03F0087S,01F0099N,32,0,0
2024/04/29 20:20,03F0087S,01F0099N,41,0,0
2024/04/29 20:20,03F0087S,01F0099N,42,0,0
2024/04/29 20:20,03F0087S,01F0099N,5,0,0
2024/04/29 20:20,03F0116N,01F0099N,31,107,63
2024/04/29 20:20,03F0116N,01F0099N,32,108,18
2024/04/29 20:20,03F0116N,01F0099N,41,101,3
2024/04/29 20:20,03F0116N,01F0099N,42,110,4
2024/04/29 20:20,03F0116N,01F0099N,5,109,6
2024/04/29 20:20,01F0061S,01F0099S,31,145,132
2024/04/29 20:20,01F0061S,01F0099S,32,151,21
2024/04/29 20:20,01F0061S,01F0099S,41,149,4
2024/04/29 20:20,01F0061S,01F0099S,42,154,3
2024/04/29 20:20,01F0061S,01F0099S,5,147,2
2024/04/29 20:20,01F0153N,01F0147N,31,26,155
2024/04/29 20:20,01F0153N,01F0147N,32,27,20
2024/04/29 20:20,01F0153N,01F0147N,41,25,7
2024/04/29 20:20,01F0153N,01F0147N,42,28,6
2024/04/29 20:20,01F0153N,01F0147N,5,26,10
2024/04/29 20:20,01F0099S,01F0147S,31,189,70
2024/04/29 20:20,01F0099S,01F0147S,32,190,11
2024/04/29 20:20,01F0099S,01F0147S,41,197,6
2024/04/29 20:20,01F0099S,01F0147S,42,205,7
2024/04/29 20:20,01F0099S,01F0147S,5,200,4
2024/04/29 20:20,03F0087S,01F0147S,31,218,9
2024/04/29 20:20,03F0087S,01F0147S,32,229,3
2024/04/29 20:20,03F0087S,01F0147S,41,227,1
2024/04/29 20:20,03F0087S,01F0147S,42,0,0
2024/04/29 20:20,03F0087S,01F0147S,5,0,0
2024/04/29 20:20,03F0116N,01F0147S,31,223,23
2024/04/29 20:20,03F0116N,01F0147S,32,3344,1
2024/04/29 20:20,03F0116N,01F0147S,41,0,0
2024/04/29 20:20,03F0116N,01F0147S,42,213,1
2024/04/29 20:20,03F0116N,01F0147S,5,0,0
2024/04/29 20:20,01F0213N,01F0153N,31,260,97
2024/04/29 20:20,01F0213N,01F0153N,32,272,15
2024/04/29 20:20,01F0213N,01F0153N,41,0,0
2024/04/29 20:20,01F0213N,01F0153N,42,291,6
2024/04/29 20:20,01F0213N,01F0153N,5,264,8
2024/04/29 20:20,01F0147S,01F0153S,31,23,115
2024/04/29 20:20,01F0147S,01F0153S,32,23,17
2024/04/29 20:20,01F0147S,01F0153S,41,25,9
2024/04/29 20:20,01F0147S,01F0153S,42,23,6
2024/04/29 20:20,01F0147S,01F0153S,5,24,6
2024/04/29 20:20,01F0153S,01F0182S,31,116,107
2024/04/29 20:20,01F0153S,01F0182S,32,120,23
2024/04/29 20:20,01F0153S,01F0182S,41,130,4
2024/04/29 20:20,01F0153S,01F0182S,42,134,9
2024/04/29 20:20,01F0153S,01F0182S,5,124,4
2024/04/29 20:20,01F0233N,01F0213N,31,87,94
2024/04/29 20:20,01F0233N,01F0213N,32,83,17
2024/04/29 20:20,01F0233N,01F0213N,41,0,0
2024/04/29 20:20,01F0233N,01F0213N,42,91,8
2024/04/29 20:20,01F0233N,01F0213N,5,97,12
2024/04/29 20:20,01F0256N,01F0233N,31,96,181
2024/04/29 20:20,01F0256N,01F0233N,32,98,26
2024/04/29 20:20,01F0256N,01F0233N,41,90,2
2024/04/29 20:20,01F0256N,01F0233N,42,97,6
2024/04/29 20:20,01F0256N,01F0233N,5,98,7
2024/04/29 20:20,01F0182S,01F0248S,31,291,148
2024/04/29 20:20,01F0182S,01F0248S,32,296,23
2024/04/29 20:20,01F0182S,01F0248S,41,318,3
2024/04/29 20:20,01F0182S,01F0248S,42,311,10
2024/04/29 20:20,01F0182S,01F0248S,5,291,3
2024/04/29 20:20,01F0293N,01F0256N,31,138,146
