時間,上游,下游,車種,車速,車流量
2024/04/29 00:10,01F0017N,01F0005N,31,45,19
2024/04/29 00:10,01F0017N,01F0005N,32,49,5
2024/04/29 00:10,01F0017N,01F0005N,41,0,0
2024/04/29 00:10,01F0017N,01F0005N,42,0,0
2024/04/29 00:10,01F0017N,01F0005N,5,0,0
2024/04/29 00:10,01F0029N,01F0017N,31,45,36
2024/04/29 00:10,01F0029N,01F0017N,32,50,2
2024/04/29 00:10,01F0029N,01F0017N,41,0,0
2024/04/29 00:10,01F0029N,01F0017N,42,0,0
2024/04/29 00:10,01F0029N,01F0017N,5,0,0
2024/04/29 00:10,01F0005S,01F0017S,31,48,25
2024/04/29 00:10,01F0005S,01F0017S,32,51,2
2024/04/29 00:10,01F0005S,01F0017S,41,0,0
2024/04/29 00:10,01F0005S,01F0017S,42,0,0
2024/04/29 00:10,01F0005S,01F0017S,5,0,0
2024/04/29 00:10,01F0061N,01F0029N,31,114,35
2024/04/29 00:10,01F0061N,01F0029N,32,122,8
2024/04/29 00:10,01F0061N,01F0029N,41,0,0
2024/04/29 00:10,01F0061N,01F0029N,42,141,1
2024/04/29 00:10,01F0061N,01F0029N,5,0,0
2024/04/29 00:10,01F0017S,01F0029S,31,47,28
2024/04/29 00:10,01F0017S,01F0029S,32,51,4
2024/04/29 00:10,01F0017S,01F0029S,41,0,0
2024/04/29 00:10,01F0017S,01F0029S,42,0,0
2024/04/29 00:10,01F0017S,01F0029S,5,0,0
2024/04/29 00:10,01F0099N,01F0061N,31,136,52
2024/04/29 00:10,01F0099N,01F0061N,32,143,12
2024/04/29 00:10,01F0099N,01F0061N,41,0,0
2024/04/29 00:10,01F0099N,01F0061N,42,196,1
2024/04/29 00:10,01F0099N,01F0061N,5,212,1
2024/04/29 00:10,01F0029S,01F0061S,31,119,36
2024/04/29 00:10,01F0029S,01F0061S,32,118,3
2024/04/29 00:10,01F0029S,01F0061S,41,0,0
2024/04/29 00:10,01F0029S,01F0061S,42,123,1
2024/04/29 00:10,01F0029S,01F0061S,5,0,0
2024/04/29 00:10,01F0147N,01F0099N,31,185,28
2024/04/29 00:10,01F0147N,01F0099N,32,200,4
2024/04/29 00:10,01F0147N,01F0099N,41,215,1
2024/04/29 00:10,01F0147N,01F0099N,42,199,2
2024/04/29 00:10,01F0147N,01F0099N,5,214,4
2024/04/29 00:10,01H0174N,01F0099N,31,272,14
2024/04/29 00:10,01H0174N,01F0099N,32,268,5
2024/04/29 00:10,01H0174N,01F0099N,41,0,0
2024/04/29 00:10,01H0174N,01F0099N,42,0,0
2024/04/29 00:10,01H0174N,01F0099N,5,0,0
2024/04/29 00:10,03F0087S,01F0099N,31,0,0
2024/04/29 00:10,03F0087S,01F0099N,32,0,0
2024/04/29 00:10,03F0087S,01F0099N,41,0,0
2024/04/29 00:10,03F0087S,01F0099N,42,0,0
2024/04/29 00:10,03F0087S,01F0099N,5,0,0
2024/04/29 00:10,03F0116N,01F0099N,31,89,13
2024/04/29 00:10,03F0116N,01F0099N,32,91,2
2024/04/29 00:10,03F0116N,01F0099N,41,0,0
2024/04/29 00:10,03F0116N,01F0099N,42,0,0
2024/04/29 00:10,03F0116N,01F0099N,5,106,1
2024/04/29 00:10,01F0061S,01F0099S,31,138,40
2024/04/29 00:10,01F0061S,01F0099S,32,137,11
2024/04/29 00:10,01F0061S,01F0099S,41,0,0
2024/04/29 00:10,01F0061S,01F0099S,42,134,2
2024/04/29 00:10,01F0061S,01F0099S,5,156,1
2024/04/29 00:10,01F0153N,01F0147N,31,21,59
2024/04/29 00:10,01F0153N,01F0147N,32,22,8
2024/04/29 00:10,01F0153N,01F0147N,41,0,0
