時間,上游,下游,車種,車速,車流量
2024/04/29 02:25,01F0017N,01F0005N,31,43,10
2024/04/29 02:25,01F0017N,01F0005N,32,40,1
2024/04/29 02:25,01F0017N,01F0005N,41,0,0
2024/04/29 02:25,01F0017N,01F0005N,42,0,0
2024/04/29 02:25,01F0017N,01F0005N,5,0,0
2024/04/29 02:25,01F0029N,01F0017N,31,43,14
2024/04/29 02:25,01F0029N,01F0017N,32,45,2
2024/04/29 02:25,01F0029N,01F0017N,41,0,0
2024/04/29 02:25,01F0029N,01F0017N,42,0,0
2024/04/29 02:25,01F0029N,01F0017N,5,0,0
2024/04/29 02:25,01F0005S,01F0017S,31,50,8
2024/04/29 02:25,01F0005S,01F0017S,32,50,1
2024/04/29 02:25,01F0005S,01F0017S,41,0,0
2024/04/29 02:25,01F0005S,01F0017S,42,59,1
2024/04/29 02:25,01F0005S,01F0017S,5,0,0
2024/04/29 02:25,01F0061N,01F0029N,31,110,9
2024/04/29 02:25,01F0061N,01F0029N,32,126,1
2024/04/29 02:25,01F0061N,01F0029N,41,0,0
2024/04/29 02:25,01F0061N,01F0029N,42,120,1
2024/04/29 02:25,01F0061N,01F0029N,5,0,0
2024/04/29 02:25,01F0017S,01F0029S,31,49,12
2024/04/29 02:25,01F0017S,01F0029S,32,48,5
2024/04/29 02:25,01F0017S,01F0029S,41,0,0
2024/04/29 02:25,01F0017S,01F0029S,42,47,1
2024/04/29 02:25,01F0017S,01F0029S,5,0,0
2024/04/29 02:25,01F0099N,01F0061N,31,135,15
2024/04/29 02:25,01F0099N,01F0061N,32,146,5
2024/04/29 02:25,01F0099N,01F0061N,41,0,0
2024/04/29 02:25,01F0099N,01F0061N,42,213,2
2024/04/29 02:25,01F0099N,01F0061N,5,159,3
2024/04/29 02:25,01F0029S,01F0061S,31,123,16
2024/04/29 02:25,01F0029S,01F0061S,32,120,4
2024/04/29 02:25,01F0029S,01F0061S,41,0,0
2024/04/29 02:25,01F0029S,01F0061S,42,131,1
2024/04/29 02:25,01F0029S,01F0061S,5,0,0
2024/04/29 02:25,01F0147N,01F0099N,31,168,12
2024/04/29 02:25,01F0147N,01F0099N,32,168,5
2024/04/29 02:25,01F0147N,01F0099N,41,0,0
2024/04/29 02:25,01F0147N,01F0099N,42,161,2
2024/04/29 02:25,01F0147N,01F0099N,5,200,2
2024/04/29 02:25,01H0174N,01F0099N,31,290,7
2024/04/29 02:25,01H0174N,01F0099N,32,270,3
2024/04/29 02:25,01H0174N,01F0099N,41,0,0
2024/04/29 02:25,01H0174N,01F0099N,42,0,0
2024/04/29 02:25,01H0174N,01F0099N,5,0,0
2024/04/29 02:25,03F0087S,01F0099N,31,0,0
2024/04/29 02:25,03F0087S,01F0099N,32,0,0
2024/04/29 02:25,03F0087S,01F0099N,41,0,0
2024/04/29 02:25,03F0087S,01F0099N,42,0,0
2024/04/29 02:25,03F0087S,01F0099N,5,0,0
2024/04/29 02:25,03F0116N,01F0099N,31,89,7
2024/04/29 02:25,03F0116N,01F0099N,32,0,0
2024/04/29 02:25,03F0116N,01F0099N,41,0,0
2024/04/29 02:25,03F0116N,01F0099N,42,0,0
2024/04/29 02:25,03F0116N,01F0099N,5,93,1
2024/04/29 02:25,01F0061S,01F0099S,31,138,19
2024/04/29 02:25,01F0061S,01F0099S,32,138,6
2024/04/29 02:25,01F0061S,01F0099S,41,0,0
2024/04/29 02:25,01F0061S,01F0099S,42,145,3
