2024/04/20 22:15,01F0017N,01F0005N,31,48,61
2024/04/20 22:15,01F0017N,01F0005N,32,49,14
2024/04/20 22:15,01F0017N,01F0005N,41,44,3
2024/04/20 22:15,01F0017N,01F0005N,42,44,1
2024/04/20 22:15,01F0017N,01F0005N,5,0,0
2024/04/20 22:15,01F0029N,01F0017N,31,48,83
2024/04/20 22:15,01F0029N,01F0017N,32,48,13
2024/04/20 22:15,01F0029N,01F0017N,41,44,4
2024/04/20 22:15,01F0029N,01F0017N,42,46,1
2024/04/20 22:15,01F0029N,01F0017N,5,0,0
2024/04/20 22:15,01F0005S,01F0017S,31,50,81
2024/04/20 22:15,01F0005S,01F0017S,32,52,13
2024/04/20 22:15,01F0005S,01F0017S,41,54,3
2024/04/20 22:15,01F0005S,01F0017S,42,52,1
2024/04/20 22:15,01F0005S,01F0017S,5,0,0
2024/04/20 22:15,01F0061N,01F0029N,31,124,108
2024/04/20 22:15,01F0061N,01F0029N,32,125,18
2024/04/20 22:15,01F0061N,01F0029N,41,123,4
2024/04/20 22:15,01F0061N,01F0029N,42,128,2
2024/04/20 22:15,01F0061N,01F0029N,5,0,0
2024/04/20 22:15,01F0017S,01F0029S,31,49,88
2024/04/20 22:15,01F0017S,01F0029S,32,51,9
2024/04/20 22:15,01F0017S,01F0029S,41,47,2
2024/04/20 22:15,01F0017S,01F0029S,42,47,2
2024/04/20 22:15,01F0017S,01F0029S,5,0,0
2024/04/20 22:15,01F0099N,01F0061N,31,156,163
2024/04/20 22:15,01F0099N,01F0061N,32,157,33
2024/04/20 22:15,01F0099N,01F0061N,41,158,4
2024/04/20 22:15,01F0099N,01F0061N,42,198,1
2024/04/20 22:15,01F0099N,01F0061N,5,181,2
2024/04/20 22:15,01F0029S,01F0061S,31,133,116
2024/04/20 22:15,01F0029S,01F0061S,32,133,21
2024/04/20 22:15,01F0029S,01F0061S,41,133,4
2024/04/20 22:15,01F0029S,01F0061S,42,124,3
2024/04/20 22:15,01F0029S,01F0061S,5,0,0
2024/04/20 22:15,01F0147N,01F0099N,31,189,74
2024/04/20 22:15,01F0147N,01F0099N,32,193,21
2024/04/20 22:15,01F0147N,01F0099N,41,205,3
2024/04/20 22:15,01F0147N,01F0099N,42,191,2
2024/04/20 22:15,01F0147N,01F0099N,5,211,2
2024/04/20 22:15,01H0174N,01F0099N,31,290,44
2024/04/20 22:15,01H0174N,01F0099N,32,286,10
2024/04/20 22:15,01H0174N,01F0099N,41,0,0
2024/04/20 22:15,01H0174N,01F0099N,42,0,0
2024/04/20 22:15,01H0174N,01F0099N,5,0,0
2024/04/20 22:15,03F0087S,01F0099N,31,0,0
2024/04/20 22:15,03F0087S,01F0099N,32,0,0
2024/04/20 22:15,03F0087S,01F0099N,41,3439,1
2024/04/20 22:15,03F0087S,01F0099N,42,0,0
