2024/04/19 11:45,01F0017N,01F0005N,31,51,88
2024/04/19 11:45,01F0017N,01F0005N,32,53,39
2024/04/19 11:45,01F0017N,01F0005N,41,49,6
2024/04/19 11:45,01F0017N,01F0005N,42,0,0
2024/04/19 11:45,01F0017N,01F0005N,5,0,0
2024/04/19 11:45,01F0029N,01F0017N,31,51,102
2024/04/19 11:45,01F0029N,01F0017N,32,51,47
2024/04/19 11:45,01F0029N,01F0017N,41,52,7
2024/04/19 11:45,01F0029N,01F0017N,42,0,0
2024/04/19 11:45,01F0029N,01F0017N,5,63,2
2024/04/19 11:45,01F0005S,01F0017S,31,47,42
2024/04/19 11:45,01F0005S,01F0017S,32,49,21
2024/04/19 11:45,01F0005S,01F0017S,41,46,5
2024/04/19 11:45,01F0005S,01F0017S,42,58,2
2024/04/19 11:45,01F0005S,01F0017S,5,0,0
2024/04/19 11:45,01F0061N,01F0029N,31,133,130
2024/04/19 11:45,01F0061N,01F0029N,32,134,60
2024/04/19 11:45,01F0061N,01F0029N,41,132,10
2024/04/19 11:45,01F0061N,01F0029N,42,142,3
2024/04/19 11:45,01F0061N,01F0029N,5,155,3
2024/04/19 11:45,01F0017S,01F0029S,31,48,65
2024/04/19 11:45,01F0017S,01F0029S,32,48,27
2024/04/19 11:45,01F0017S,01F0029S,41,48,7
2024/04/19 11:45,01F0017S,01F0029S,42,55,4
2024/04/19 11:45,01F0017S,01F0029S,5,61,1
2024/04/19 11:45,01F0099N,01F0061N,31,302,170
2024/04/19 11:45,01F0099N,01F0061N,32,300,86
2024/04/19 11:45,01F0099N,01F0061N,41,303,18
2024/04/19 11:45,01F0099N,01F0061N,42,346,6
2024/04/19 11:45,01F0099N,01F0061N,5,299,13
2024/04/19 11:45,01F0029S,01F0061S,31,125,86
2024/04/19 11:45,01F0029S,01F0061S,32,127,40
2024/04/19 11:45,01F0029S,01F0061S,41,131,4
2024/04/19 11:45,01F0029S,01F0061S,42,151,8
2024/04/19 11:45,01F0029S,01F0061S,5,156,2
2024/04/19 11:45,01F0147N,01F0099N,31,858,85
2024/04/19 11:45,01F0147N,01F0099N,32,897,26
2024/04/19 11:45,01F0147N,01F0099N,41,579,8
2024/04/19 11:45,01F0147N,01F0099N,42,819,5
2024/04/19 11:45,01F0147N,01F0099N,5,811,10
2024/04/19 11:45,01H0174N,01F0099N,31,986,49
2024/04/19 11:45,01H0174N,01F0099N,32,982,20
2024/04/19 11:45,01H0174N,01F0099N,41,1158,1
2024/04/19 11:45,01H0174N,01F0099N,42,0,0
2024/04/19 11:45,01H0174N,01F0099N,5,0,0
2024/04/19 11:45,03F0087S,01F0099N,31,0,0
2024/04/19 11:45,03F0087S,01F0099N,32,0,0
2024/04/19 11:45,03F0087S,01F0099N,41,0,0
2024/04/19 11:45,03F0087S,01F0099N,42,0,0
2024/04/19 11:45,03F0087S,01F0099N,5,0,0
2024/04/19 11:45,03F0116N,01F0099N,31,239,54
2024/04/19 11:45,03F0116N,01F0099N,32,255,43
2024/04/19 11:45,03F0116N,01F0099N,41,365,1
2024/04/19 11:45,03F0116N,01F0099N,42,200,4
2024/04/19 11:45,03F0116N,01F0099N,5,236,8
2024/04/19 11:45,01F0061S,01F0099S,31,144,95
2024/04/19 11:45,01F0061S,01F0099S,32,154,67
2024/04/19 11:45,01F0061S,01F0099S,41,160,2
2024/04/19 11:45,01F0061S,01F0099S,42,168,5
